model,epoch,epochs_max,learning_rate,train_loss,val_loss,best_epoch,best_val_loss,stale_epochs,batch_size,sample_count_train,sample_count_val,loss,grad_clip,cosine_schedule
xlstm,1,8,0.0003373449722800014,0.26433150737257133,0.2239935955564181,1,0.2239935955564181,0,256,150000,120000,nse,1.0,True
xlstm,2,8,0.0003013065023722635,0.16435107768039656,0.20274762392838797,2,0.20274762392838797,0,256,150000,120000,nse,1.0,True
xlstm,3,8,0.0002473711206306962,0.1438178752927243,0.2024333544055621,3,0.2024333544055621,0,256,150000,120000,nse,1.0,True
xlstm,4,8,0.00018375000000000002,0.12821573292385188,0.1986957998752594,4,0.1986957998752594,0,256,150000,120000,nse,1.0,True
xlstm,5,8,0.00012012887936930385,0.11662664371876383,0.19285141202608744,5,0.19285141202608744,0,256,150000,120000,nse,1.0,True
xlstm,6,8,6.61934976277365e-05,0.10513720227844073,0.18720053054094316,6,0.18720053054094316,0,256,150000,120000,nse,1.0,True
xlstm,7,8,3.0155027719998584e-05,0.09649480906642541,0.18467266304095586,7,0.18467266304095586,0,256,150000,120000,nse,1.0,True
xlstm,8,8,1.7500000000000002e-05,0.08997190228755564,0.18789693862398466,7,0.18467266304095586,1,256,150000,120000,nse,1.0,True
