model,split,ID,nse,kge,rmse,mae,pbias,log_nse,n
random_forest,spatial_test,50,0.6146816068636753,0.4558067252751812,1.04188613039912,0.6283566793348374,-22.200261938506028,0.7165620830327778,1461
random_forest,spatial_test,75,0.6581938664163509,0.8178466454767263,1.137368076742356,0.7778399672800362,8.420257724732688,0.6942940707011394,1461
random_forest,spatial_test,89,0.2880856624215842,0.4747719009597594,2.0921066090867457,1.6148762499234224,46.31476904321318,0.2663064227772073,1461
random_forest,spatial_test,91,0.4719146723519222,0.5330029937298684,2.1106151423650217,1.2170884673994804,8.130556902620613,0.5548615430953904,1461
random_forest,spatial_test,93,0.5840816081244352,0.571414247312944,1.8529559896778884,0.9591640478414952,-18.155447725189962,0.7418821786656657,1461
random_forest,spatial_test,106,0.7103212000225179,0.7392528809393933,1.1210247845004297,0.7253271043400351,3.486089201854621,0.7629582947680436,1461
random_forest,spatial_test,133,0.2485525707195163,0.34871521731036526,3.043540760498705,2.0829433651789557,31.72497408407789,0.1438870030242938,1461
random_forest,spatial_test,147,-0.03972623718269741,0.39488231681050967,2.1626093199752123,1.700140577962651,45.36736167178952,-0.16924196782834722,1461
random_forest,spatial_test,183,0.5487580245808894,0.4548502261039671,1.0300492997622162,0.43885033194337564,-17.51522303207658,0.6903994190629539,1459
random_forest,spatial_test,185,0.5509512519616083,0.6891235510843408,0.5119184499353789,0.29361695110962965,6.053151892638704,0.6060566801866498,1461
random_forest,spatial_test,191,0.37326643595002185,0.3275027598594542,1.2941730709689299,0.4994997224044492,9.37103992821407,0.5145794995382278,1461
random_forest,spatial_test,204,0.3312931985918487,0.2963706050152831,3.3785771228906594,2.182175966882529,-17.98450941537615,0.5075932927460052,1461
random_forest,spatial_test,216,0.46846124104636444,0.44673382635763215,1.7199637199402333,1.0237956780863042,-25.849574904409426,0.5533140102691748,1461
random_forest,spatial_test,219,0.5462533659072464,0.5283037045763868,1.4099394470387177,0.5746894890486227,-11.526453849158314,0.6497247338596535,1461
random_forest,spatial_test,262,0.3586450236353137,0.2951496406706775,3.6583997457401907,1.457698049292315,-17.949452508303892,0.4998783372967942,1461
random_forest,spatial_test,282,0.331529726023577,0.22033292149793882,2.3458103902760468,0.8582433062352953,-19.754033431161883,0.543354065064864,1461
random_forest,spatial_test,284,0.47596155798139506,0.5386793722895115,0.4431165488970311,0.31096388979474243,30.04558018349614,0.3799171571943607,1461
