model,split,ID,obs_q_mean,sim_q_mean,err_q_mean,abs_err_q_mean,obs_runoff_ratio,sim_runoff_ratio,err_runoff_ratio,abs_err_runoff_ratio,obs_fdc_slope,sim_fdc_slope,err_fdc_slope,abs_err_fdc_slope,obs_baseflow_index,sim_baseflow_index,err_baseflow_index,abs_err_baseflow_index,obs_hfd_mean,sim_hfd_mean,err_hfd_mean,abs_err_hfd_mean,obs_q05,sim_q05,err_q05,abs_err_q05,obs_q95,sim_q95,err_q95,abs_err_q95,obs_high_q_freq,sim_high_q_freq,err_high_q_freq,abs_err_high_q_freq,obs_high_q_dur,sim_high_q_dur,err_high_q_dur,abs_err_high_q_dur,obs_low_q_freq,sim_low_q_freq,err_low_q_freq,abs_err_low_q_freq,obs_low_q_dur,sim_low_q_dur,err_low_q_dur,abs_err_low_q_dur,obs_zero_q_freq,sim_zero_q_freq,err_zero_q_freq,abs_err_zero_q_freq
random_forest,spatial_test,50,1.8955304337262866,1.4747177123149515,-0.4208127214113351,0.4208127214113351,0.4520320711653251,0.35167976732056894,-0.10035230384475619,0.10035230384475619,2.528618165797733,1.0855111602288618,-1.4431070055688713,1.4431070055688713,0.6744145009812038,0.777691358075633,0.10327685709442924,0.10327685709442924,163.75,149.25,-14.5,14.5,0.4898391281785158,0.8032258555361247,0.31338672735760886,0.31338672735760886,5.351464452516866,3.449661422498203,-1.9018030300186628,1.9018030300186628,0.05065023956194387,0.05065023956194387,0.0,0.0,5.285714285714286,7.4,2.1142857142857148,2.1142857142857148,0.05065023956194387,0.05065023956194387,0.0,0.0,5.6923076923076925,4.625,-1.0673076923076925,1.0673076923076925,0.0,0.0,0.0,0.0
random_forest,spatial_test,75,2.832244205916759,3.0707264674487584,0.23848226153199947,0.23848226153199947,0.6179801825073653,0.6700157065622587,0.05203552405489342,0.05203552405489342,1.6292716641525815,2.3653078416233493,0.7360361774707678,0.7360361774707678,0.7375430467751906,0.6921850110667921,-0.04535803570839847,0.04535803570839847,161.5,150.0,-11.5,11.5,0.9972828146143435,1.044436680250134,0.04715386563579038,0.04715386563579038,7.303664411366712,7.162459627180467,-0.14120478418624494,0.14120478418624494,0.05065023956194387,0.05065023956194387,0.0,0.0,5.285714285714286,3.0833333333333335,-2.202380952380952,2.202380952380952,0.05065023956194387,0.05065023956194387,0.0,0.0,5.285714285714286,5.6923076923076925,0.4065934065934069,0.4065934065934069,0.0,0.0,0.0,0.0
random_forest,spatial_test,89,2.586858973305955,3.7849567322662434,1.1980977589602886,1.1980977589602886,0.5245517993728634,0.7674967537644242,0.24294495439156072,0.24294495439156072,3.014007803466854,1.5865190962529954,-1.4274887072138585,1.4274887072138585,0.49504244407611037,0.6487662742907616,0.15372383021465125,0.15372383021465125,157.75,130.75,-27.0,27.0,0.42624,1.5914000355902362,1.1651600355902363,1.1651600355902363,7.29216,8.8205753367716,1.5284153367716007,1.5284153367716007,0.05065023956194387,0.05065023956194387,0.0,0.0,2.0555555555555554,2.176470588235294,0.12091503267973858,0.12091503267973858,0.0513347022587269,0.05065023956194387,-0.0006844626967830239,0.0006844626967830239,8.333333333333334,5.6923076923076925,-2.6410256410256414,2.6410256410256414,0.0,0.0,0.0,0.0
random_forest,spatial_test,91,3.1466106803298075,3.4024476521979605,0.255836971868153,0.255836971868153,0.6312803582311753,0.6826069669722283,0.05132660874105299,0.05132660874105299,1.9494085498201168,1.423473135380232,-0.5259354144398849,0.5259354144398849,0.542003037351613,0.6841309882540536,0.14212795090244057,0.14212795090244057,139.5,132.25,-7.25,7.25,0.8570271460014673,1.4996752684554977,0.6426481224540304,0.6426481224540304,8.240645634629495,6.957444887060319,-1.2832007475691753,1.2832007475691753,0.05065023956194387,0.05065023956194387,0.0,0.0,1.7619047619047619,2.466666666666667,0.7047619047619049,0.7047619047619049,0.05065023956194387,0.05065023956194387,0.0,0.0,14.8,5.6923076923076925,-9.107692307692307,9.107692307692307,0.0,0.0,0.0,0.0
random_forest,spatial_test,93,3.513263326388663,2.875414639717899,-0.6378486866707642,0.6378486866707642,0.7334065452132549,0.6002533032839407,-0.13315324192931421,0.13315324192931421,2.253928908304411,2.129786685544189,-0.1241422227602218,0.1241422227602218,0.5989253332248472,0.6508902525666106,0.051964919341763394,0.051964919341763394,154.5,142.25,-12.25,12.25,0.9997563946406822,0.916608335609584,-0.08314805903109823,0.08314805903109823,8.447415347137635,6.623974544718935,-1.8234408024187,1.8234408024187,0.05065023956194387,0.05065023956194387,0.0,0.0,2.176470588235294,2.3870967741935485,0.21062618595825455,0.21062618595825455,0.05065023956194387,0.05065023956194387,0.0,0.0,6.166666666666667,7.4,1.2333333333333334,1.2333333333333334,0.0,0.0,0.0,0.0
random_forest,spatial_test,106,2.8137242826114353,2.911813220997514,0.0980889383860788,0.0980889383860788,0.5757663988569315,0.5958381291153902,0.020071730258458764,0.020071730258458764,2.210563993849625,1.8243450879157053,-0.3862189059339196,0.3862189059339196,0.5973809007725284,0.682204239218163,0.08482333844563461,0.08482333844563461,142.0,136.5,-5.5,5.5,0.6771119133574007,1.114171960461047,0.4370600471036462,0.4370600471036462,6.6835234657039715,6.0335273281025525,-0.6499961376014189,0.6499961376014189,0.05065023956194387,0.05065023956194387,0.0,0.0,1.7619047619047619,2.3125,0.5505952380952381,0.5505952380952381,0.05065023956194387,0.05065023956194387,0.0,0.0,9.25,7.4,-1.8499999999999996,1.8499999999999996,0.0,0.0,0.0,0.0
random_forest,spatial_test,133,3.706451161374443,4.882321831759489,1.175870670385046,1.175870670385046,0.6897607161075939,0.9085871245348782,0.2188264084272843,0.2188264084272843,1.8802937268102955,1.2596101840591216,-0.6206835427511739,0.6206835427511739,0.5341125328661543,0.7558859506823858,0.2217734178162315,0.2217734178162315,137.25,137.0,-0.25,0.25,0.9417490494296579,1.842376178147334,0.9006271287176761,0.9006271287176761,9.009472243346007,8.15933072750032,-0.8501415158456869,0.8501415158456869,0.05065023956194387,0.05065023956194387,0.0,0.0,1.6444444444444444,2.466666666666667,0.8222222222222224,0.8222222222222224,0.05065023956194387,0.05065023956194387,0.0,0.0,12.333333333333334,5.285714285714286,-7.047619047619048,7.047619047619048,0.0,0.0,0.0,0.0
random_forest,spatial_test,147,3.0078577673176543,4.372443479189667,1.3645857118720128,1.3645857118720128,0.5718688200346312,0.8313106159079374,0.2594417958733062,0.2594417958733062,1.5693484844138548,1.1858896055964672,-0.3834588788173876,0.3834588788173876,0.6302109931054112,0.773391627740604,0.14318063463519282,0.14318063463519282,135.25,140.5,5.25,5.25,1.0385293652883856,1.6415962428250446,0.603066877536659,0.603066877536659,6.591308928101133,6.829221466117168,0.23791253801603585,0.23791253801603585,0.05065023956194387,0.05065023956194387,0.0,0.0,1.8974358974358974,2.242424242424242,0.34498834498834485,0.34498834498834485,0.05201916495550993,0.05065023956194387,-0.0013689253935660547,0.0013689253935660547,5.066666666666666,8.222222222222221,3.155555555555555,3.155555555555555,0.0,0.0,0.0,0.0
random_forest,spatial_test,183,1.5969131772573786,1.3172102726321286,-0.27970290462524994,0.27970290462524994,0.5937554346630789,0.489757846016765,-0.10399758864631392,0.10399758864631392,1.1898774685171118,1.2186336156830506,0.028756147165938772,0.028756147165938772,0.6613584424653778,0.7113434814085315,0.04998503894315376,0.04998503894315376,94.75,99.0,4.25,4.25,0.5087463687150837,0.6378052269296778,0.12905885821459406,0.12905885821459406,3.7617442936951306,2.797646631080765,-0.9640976626143658,0.9640976626143658,0.050034270047978065,0.050034270047978065,0.0,0.0,2.5172413793103448,3.0416666666666665,0.5244252873563218,0.5244252873563218,0.050034270047978065,0.050034270047978065,0.0,0.0,8.11111111111111,7.3,-0.8111111111111109,0.8111111111111109,0.0,0.0,0.0,0.0
random_forest,spatial_test,185,1.017946820375447,1.0795646875990588,0.061617867223611844,0.061617867223611844,0.39963678063758507,0.4238274019884294,0.02419062135084432,0.02419062135084432,1.5030295014580353,1.325322931057285,-0.17770657040075033,0.17770657040075033,0.6797485157886859,0.7044242858161738,0.024675770027487887,0.024675770027487887,111.5,106.5,-5.0,5.0,0.3721653372008702,0.49204958548422134,0.11988424828335115,0.11988424828335115,2.3463959390862943,2.34701368629515,0.0006177472088557678,0.0006177472088557678,0.05065023956194387,0.05065023956194387,0.0,0.0,2.642857142857143,2.96,0.31714285714285717,0.31714285714285717,0.05065023956194387,0.05065023956194387,0.0,0.0,8.222222222222221,9.25,1.0277777777777786,1.0277777777777786,0.0,0.0,0.0,0.0
