split,ID,kge_cosero,kge_rf,kge_xgb,kge_xlstm,kge_transformer,nse_cosero,nse_rf,nse_xgb,nse_xlstm,nse_transformer,pbias_cosero,pbias_rf,pbias_xgb,pbias_xlstm,pbias_transformer,best_tree_kge,best_sequence_kge,memory_gain_xlstm_vs_rf,transformer_gain_vs_rf,sequence_gain_vs_tree,tree_advantage,xlstm_minus_transformer,xgboost_gain_vs_cosero,xlstm_gain_vs_cosero,transformer_gain_vs_cosero,degimpact,typimpact,lon,lat,area_calc,p_mean,et0_mean,arid_1,arid_2,frac_snow,forest_fra,urban_fra,bedrk_dep,root_dep,soil_condu,soil_tawc,geol_perme,geol_poros,h1981_baseflow_index_ladson,h1981_baseflow_index_lfstat,h1981_slope_fdc,h1981_hfd_mean,h1981_high_q_freq,h1981_low_q_freq,has_transfer,is_impacted,bfi,fdc_slope,aridity,impact_class,snow_class,aridity_class,storage_class,geology_class,size_class
train,581,,,,0.8532115639692861,,,,,0.8355695004756639,,,,,0.8004545378639063,,,0.8532115639692861,,,,,,,,,l,-,4659405,2653096,471.11,2.85,2.14,0.75,0.61,0.17,0.663,0.016,0.89,0.71,0.239,0.11,-12.6,0.022,0.794,0.809,1.176,201.889,0.028,0.0,0,0,0.794,1.176,0.75,near_natural,mixed_snow,moderate_aridity,high_storage,mixed_perm,large
train,604,,,,0.8578535640576395,,,,,0.8156465088446171,,,,,-0.2420585415789015,,,0.8578535640576395,,,,,,,,,l,-,4692164,2658077,101.761,2.86,2.15,0.75,0.64,0.16,0.659,0.003,0.99,0.69,0.315,0.11,-13.1,0.012,0.812,0.828,1.087,205.75,0.15,0.0,0,0,0.812,1.087,0.75,near_natural,mixed_snow,moderate_aridity,high_storage,low_perm,small
train,611,,,,0.9098331614859534,,,,,0.8874355540891914,,,,,0.1164061408063523,,,0.9098331614859534,,,,,,,,,l,-,4357820,2828432,11301.057,3.22,2.25,0.7,0.81,0.08,0.328,0.067,10.45,1.16,0.269,0.15,-11.5,0.168,0.763,0.742,1.242,185.417,0.0,0.0,0,0,0.763,1.242,0.7,near_natural,low_snow,moderate_aridity,high_storage,high_perm,large
train,624,,,,0.70934272089079,,,,,0.7090903221045955,,,,,-8.009715135517617,,,0.70934272089079,,,,,,,,,l,-,4345391,2710166,126.341,5.21,2.27,0.44,0.58,0.28,0.288,0.01,0.58,0.62,0.037,0.09,-11.8,0.074,0.652,0.62,2.139,232.139,1.167,0.833,0,0,0.652,2.139,0.44,near_natural,snow_influenced,humid,low_storage,high_perm,medium
train,643,,,,0.8382175315916849,,,,,0.809693292739005,,,,,-1.75777472054161,,,0.8382175315916849,,,,,,,,,s,A,4369606,2772404,661.677,4.13,2.31,0.56,0.65,0.13,0.281,0.054,13.27,1.26,0.093,0.19,-11.6,0.217,0.613,0.545,1.822,191.139,1.111,0.5,0,1,0.613,1.822,0.56,impact_s,mixed_snow,moderate_aridity,low_storage,high_perm,large
train,647,,,,0.7237113485124194,,,,,0.73355413300601,,,,,-2.887502002522084,,,0.7237113485124194,,,,,,,,,m,B,4415656,2829785,695.236,2.73,2.33,0.85,0.98,0.05,0.235,0.07,18.54,1.3,0.566,0.16,-11.8,0.205,0.843,0.84,0.64,176.667,0.028,0.0,0,1,0.843,0.64,0.85,impact_m,low_snow,dry,high_storage,high_perm,large
train,649,,,,0.7897304297510486,,,,,0.5829967023200556,,,,,-2.482753329824893,,,0.7897304297510486,,,,,,,,,l,-,4455470,2857587,372.73,2.39,2.3,0.96,1.06,0.05,0.242,0.054,13.7,1.3,0.656,0.17,-11.9,0.199,0.818,0.815,0.588,171.611,0.611,0.0,0,0,0.818,0.588,0.96,near_natural,low_snow,dry,high_storage,high_perm,medium
train,654,,,,0.8153806438191564,,,,,0.7387435193696397,,,,,-4.754524138356649,,,0.8153806438191564,,,,,,,,,l,-,4420870,2880560,300.863,2.45,2.31,0.94,1.03,0.05,0.269,0.05,1.3,1.05,0.418,0.13,-12.1,0.173,0.566,0.52,2.21,147.0,8.227,16.871,0,0,0.566,2.21,0.94,near_natural,low_snow,dry,low_storage,high_perm,medium
train,662,,,,0.8824816978042614,,,,,0.8154852075120179,,,,,-0.9975603583246524,,,0.8824816978042614,,,,,,,,,l,-,4474823,2946183,712.382,2.53,2.13,0.84,0.99,0.07,0.478,0.043,1.38,1.24,0.678,0.14,-11.8,0.165,0.652,0.636,1.908,146.389,4.259,4.259,0,0,0.652,1.908,0.84,near_natural,low_snow,dry,low_storage,high_perm,large
train,678,,,,0.6842899065616673,,,,,0.6542132242806913,,,,,-3.390797989635904,,,0.6842899065616673,,,,,,,,,s,"A,E",4439873,2782596,2889.52,4.57,2.33,0.51,0.67,0.22,0.532,0.048,4.73,0.78,0.153,0.12,-11.6,0.122,0.694,0.63,1.64,225.444,0.417,0.111,0,1,0.694,1.64,0.51,impact_s,mixed_snow,humid,mixed_storage,high_perm,large
