model,epoch,epochs_max,learning_rate,train_loss,val_loss,best_epoch,best_val_loss,stale_epochs,batch_size,sample_count_train,sample_count_val,loss,grad_clip,cosine_schedule
transformer,1,6,0.00046818103339880425,0.33057395170238224,0.283644119532903,1,0.283644119532903,0,128,60000,60000,nse,1.0,True
transformer,2,6,0.00038125,0.2020226869660654,0.22469069710969924,2,0.22469069710969924,0,128,60000,60000,nse,1.0,True
transformer,3,6,0.0002625,0.17713561153678753,0.21506610687971114,3,0.21506610687971114,0,128,60000,60000,nse,1.0,True
transformer,4,6,0.00014375000000000005,0.1571707214786808,0.20827836401462554,4,0.20827836401462554,0,128,60000,60000,nse,1.0,True
transformer,5,6,5.681896660119581e-05,0.14255912886308963,0.21110650555292765,4,0.20827836401462554,1,128,60000,60000,nse,1.0,True
transformer,6,6,2.5e-05,0.13190534458295114,0.19063716937700909,6,0.19063716937700909,0,128,60000,60000,nse,1.0,True
