model,epoch,epochs_max,learning_rate,train_loss,val_loss,best_epoch,best_val_loss,stale_epochs,batch_size,sample_count_train,sample_count_val,loss,grad_clip,cosine_schedule
transformer,1,6,0.0002809086200392825,0.40464166941794943,0.2572374367952347,1,0.2572374367952347,0,256,60000,60000,nse,1.0,True
transformer,2,6,0.00022875,0.21978739994637508,0.25284606427351636,2,0.25284606427351636,0,256,60000,60000,nse,1.0,True
transformer,3,6,0.00015749999999999998,0.19320615060785984,0.22448564904530843,3,0.22448564904530843,0,256,60000,60000,nse,1.0,True
transformer,4,6,8.625000000000002e-05,0.17672661885302118,0.20993315330346426,4,0.20993315330346426,0,256,60000,60000,nse,1.0,True
transformer,5,6,3.409137996071748e-05,0.16461871751445406,0.21471385107835134,4,0.20993315330346426,1,256,60000,60000,nse,1.0,True
transformer,6,6,1.4999999999999999e-05,0.15619670349232695,0.20246814165910085,6,0.20246814165910085,0,256,60000,60000,nse,1.0,True
