event_id,split,ID,model,event_type,season,climate_sensitivity,peak_q_obs,peak_q_sim,peak_ratio,peak_bias_pct,abs_peak_bias_pct,volume_q_obs,volume_q_sim,volume_ratio,volume_bias_pct,abs_volume_bias_pct,peak_timing_error_days,abs_peak_timing_error_days,threshold_hit
test_3_0001,test,3,random_forest,rainfall_runoff,MAM,mixed_rainfall_runoff,3.065811659192825,0.9040894363734074,0.2948939910798514,-70.51060085939706,70.51060085939706,5.173668161434977,4.320688578612281,0.8351305965048129,-16.486940330190063,16.486940330190063,0,0,0
test_3_0002,test,3,random_forest,snowmelt,MAM,warming_snow_transition,2.6744932735426006,0.9305701169933218,0.34794259004164835,-65.20574095844489,65.20574095844489,5.529470852017937,4.253432351105631,0.769229545496952,-23.07704543221989,23.07704543221989,1,1,0
test_3_0003,test,3,random_forest,long_rain_wet_soil,JJA,antecedent_wetness_storage,2.741811659192825,2.5355083438273973,0.9247565690376709,-7.524343059760672,7.524343059760672,7.977955156950672,10.309616601091442,1.292263041967224,29.22630420925696,29.22630420925696,0,0,1
test_3_0004,test,3,random_forest,warm_season_short_rain,JJA,warm_season_rainfall_intensity,4.551336322869955,1.7407651704893747,0.3824734202479723,-61.7526579532312,61.7526579532312,15.851784753363228,9.411881518661659,0.5937427024468663,-40.625729749004925,40.625729749004925,0,0,0
test_3_0005,test,3,random_forest,snowmelt,JJA,warming_snow_transition,3.7586905829596415,2.6067121922846876,0.6935160354536586,-30.648396428029127,30.648396428029127,29.89000896860986,27.596206459180483,0.9232585539615743,-7.674144600496975,7.674144600496975,-3,3,1
test_3_0006,test,3,random_forest,rain_on_snow,JJA,warming_snow_transition,5.66572197309417,2.9254862219451288,0.5163483551295954,-48.36516446939046,48.36516446939046,24.397829596412556,20.20100242999314,0.827983585561869,-17.201641439714376,17.201641439714376,-2,2,1
test_3_0007,test,3,random_forest,storage_release,JJA,antecedent_wetness_storage,4.896807174887891,1.7742108108861716,0.3623199254449857,-63.76800743507996,63.76800743507996,19.09953363228699,10.307530923358666,0.5396744821765975,-46.032551777104516,46.032551777104516,-2,2,0
test_3_0008,test,3,random_forest,rainfall_runoff,SON,mixed_rainfall_runoff,4.435426008968609,1.2863868656991184,0.29002554947551085,-70.99744502990316,70.99744502990316,9.401650224215246,5.569176310827316,0.5923615724280801,-40.76384274655557,40.76384274655557,1,1,0
test_3_0009,test,3,random_forest,snowmelt,MAM,warming_snow_transition,2.7518206278026898,2.4580429637856565,0.8932424366827807,-10.67575629538235,10.67575629538235,16.26134529147982,17.383277269609167,1.0689937982959006,6.8993798357396185,6.8993798357396185,2,2,1
test_3_0010,test,3,random_forest,rain_on_snow,JJA,warming_snow_transition,3.5052376681614352,3.0438059667470374,0.8683593679042063,-13.164063181050631,13.164063181050631,10.85295067264574,13.545087598210966,1.2480557597209534,24.805575981309413,24.805575981309413,0,0,1
