split,ID,kge_cosero,kge_rf,kge_xgb,kge_xlstm,kge_transformer,nse_cosero,nse_rf,nse_xgb,nse_xlstm,nse_transformer,pbias_cosero,pbias_rf,pbias_xgb,pbias_xlstm,pbias_transformer,best_tree_kge,best_sequence_kge,memory_gain_xlstm_vs_rf,transformer_gain_vs_rf,sequence_gain_vs_tree,tree_advantage,xlstm_minus_transformer,xgboost_gain_vs_cosero,xlstm_gain_vs_cosero,transformer_gain_vs_cosero,degimpact,typimpact,lon,lat,area_calc,p_mean,et0_mean,arid_1,arid_2,frac_snow,forest_fra,urban_fra,bedrk_dep,root_dep,soil_condu,soil_tawc,geol_perme,geol_poros,h1981_baseflow_index_ladson,h1981_baseflow_index_lfstat,h1981_slope_fdc,h1981_hfd_mean,h1981_high_q_freq,h1981_low_q_freq,has_transfer,is_impacted,bfi,fdc_slope,aridity,impact_class,snow_class,aridity_class,storage_class,geology_class,size_class
train,148,,,,,0.6607980899488284,,,,,0.6772436675367772,,,,,-7.86468545254054,,0.6607980899488284,,,,,,,,,l,-,4545377,2767338,40.757,3.81,2.29,0.6,0.72,0.09,0.273,0.045,5.11,1.02,0.095,0.18,-15.0,0.19,0.599,0.575,1.29,187.029,5.853,1.323,0,0,0.599,1.29,0.6,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
train,150,,,,,0.671230558158874,,,,,0.7392656536178823,,,,,-13.5378057326125,,0.671230558158874,,,,,,,,,l,-,4539609,2773047,70.298,3.59,2.27,0.63,0.72,0.08,0.276,0.053,19.72,1.17,0.217,0.2,-15.0,0.19,0.434,0.349,2.518,181.556,14.194,52.611,0,0,0.434,2.518,0.63,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
train,154,,,,,0.7744925954698944,,,,,0.6834848766149006,,,,,1.5796405227218702,,0.7744925954698944,,,,,,,,,l,-,4555353,2778674,135.497,3.91,2.28,0.58,0.7,0.1,0.176,0.081,9.75,0.9,0.095,0.16,-12.6,0.172,0.706,0.714,1.429,185.361,1.278,7.75,0,0,0.706,1.429,0.58,near_natural,low_snow,moderate_aridity,mixed_storage,mixed_perm,medium
train,163,,,,,0.655830644963818,,,,,0.7636262649474115,,,,,-6.840602000605079,,0.655830644963818,,,,,,,,,l,-,4576002,2785906,23.498,3.52,2.22,0.63,0.68,0.11,0.445,0.019,5.07,0.61,0.246,0.1,-15.0,0.19,0.639,0.588,1.08,172.111,3.722,0.083,0,0,0.639,1.08,0.63,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
train,177,,,,,0.6751090470738736,,,,,0.6473557337663971,,,,,-11.215000380046051,,0.6751090470738736,,,,,,,,,l,-,4585276,2813258,39.257,2.93,2.23,0.76,0.87,0.05,0.058,0.034,12.13,0.54,0.36,0.09,-15.0,0.19,0.461,0.385,2.629,152.917,12.5,67.583,0,0,0.461,2.629,0.76,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
train,182,,,,,0.9131072157975793,,,,,0.8400071267149656,,,,,-2.354183228270188,,0.9131072157975793,,,,,,,,,m,G,4611078,2823686,200.641,2.62,2.18,0.83,0.77,0.1,0.331,0.035,1.04,1.2,0.582,0.14,-14.1,0.01,0.636,0.616,2.152,156.972,3.917,8.167,0,1,0.636,2.152,0.83,impact_m,low_snow,dry,low_storage,low_perm,medium
train,194,,,,,0.6131197475481552,,,,,0.6991653519548059,,,,,-12.242627832412465,,0.6131197475481552,,,,,,,,,l,-,4599821,2813601,48.001,2.69,2.21,0.82,0.81,0.07,0.284,0.035,9.42,0.99,0.415,0.12,-14.3,0.091,0.489,0.432,1.788,155.444,12.361,19.278,0,0,0.489,1.788,0.82,near_natural,low_snow,dry,low_storage,low_perm,small
train,234,,,,,0.8724189732422989,,,,,0.8488607549908532,,,,,1.3294882730003772,,0.8724189732422989,,,,,,,,,s,C,4618355,2788875,3420.11,4.45,2.17,0.49,0.58,0.19,0.483,0.06,4.0,0.54,0.096,0.09,-12.1,0.126,0.7,0.66,1.755,213.0,0.167,0.0,0,1,0.7,1.755,0.49,impact_s,mixed_snow,humid,mixed_storage,high_perm,large
train,241,,,,,0.9127591969007002,,,,,0.8276146553840067,,,,,0.1326505127476894,,0.9127591969007002,,,,,,,,,l,-,4650261,2813249,106.654,2.6,2.23,0.86,0.88,0.1,0.347,0.083,1.25,0.92,0.799,0.12,-14.2,0.023,0.581,0.552,2.415,165.694,6.167,38.222,0,0,0.581,2.415,0.86,near_natural,low_snow,dry,low_storage,low_perm,small
train,256,,,,,0.7971261417541772,,,,,0.8045234482718038,,,,,-3.3646437084271597,,0.7971261417541772,,,,,,,,,m,G,4718685,2750661,281.301,3.82,2.23,0.58,0.67,0.22,0.847,0.011,0.73,0.46,0.082,0.08,-11.8,0.066,0.686,0.682,1.782,199.861,1.278,1.194,0,1,0.686,1.782,0.58,impact_m,mixed_snow,moderate_aridity,mixed_storage,high_perm,medium
train,257,,,,,0.5914012802141349,,,,,0.6204116090843961,,,,,-13.346029049574184,,0.5914012802141349,,,,,,,,,m,G,4709181,2742680,54.409,3.98,2.15,0.54,0.63,0.27,0.869,0.0,0.67,0.34,0.067,0.06,-11.8,0.06,0.446,0.37,2.939,208.139,16.074,76.564,0,1,0.446,2.939,0.54,impact_m,snow_influenced,humid,low_storage,high_perm,small
train,273,,,,,0.7598358256809756,,,,,0.7639450129424838,,,,,-6.044891032133625,,0.7598358256809756,,,,,,,,,m,G,4636495,2748106,233.334,4.59,2.15,0.47,0.67,0.24,0.6,0.022,0.97,0.47,0.048,0.08,-11.9,0.094,0.657,0.631,2.124,218.861,0.972,0.778,0,1,0.657,2.124,0.47,impact_m,snow_influenced,humid,mixed_storage,high_perm,medium
train,288,,,,,0.7063794304985512,,,,,0.8351351786344019,,,,,-4.274339494062661,,0.7063794304985512,,,,,,,,,m,E,4659938,2798628,95.57,2.8,2.32,0.83,1.12,0.08,0.09,0.069,14.82,0.76,0.324,0.11,-15.0,0.19,0.762,0.743,0.969,181.944,0.944,0.0,0,1,0.762,0.969,0.83,impact_m,low_snow,dry,high_storage,low_perm,small
train,317,,,,,0.5376033783049239,,,,,0.4414625409114349,,,,,-6.670847467721282,,0.5376033783049239,,,,,,,,,l,-,4713101,2801782,285.944,2.91,2.4,0.82,1.22,0.11,0.221,0.029,6.21,0.98,0.255,0.14,-12.8,0.151,0.583,0.551,1.735,172.25,5.361,20.361,0,0,0.583,1.735,0.82,near_natural,low_snow,dry,low_storage,mixed_perm,medium
train,344,,,,,0.6980073389502562,,,,,0.8046884681045198,,,,,-9.206203717246444,,0.6980073389502562,,,,,,,,,l,-,4748886,2803543,53.931,2.33,2.52,1.08,1.37,0.1,0.425,0.046,4.5,0.86,0.183,0.13,-15.0,0.19,0.547,0.51,1.877,186.029,8.086,29.999,0,0,0.547,1.877,1.08,near_natural,low_snow,dry,low_storage,low_perm,small
train,347,,,,,0.7072522451649672,,,,,0.5969569857813337,,,,,-0.8979288043232739,,0.7072522451649672,,,,,,,,,l,-,4767129,2811903,68.102,2.12,2.64,1.25,1.62,0.08,0.567,0.074,3.5,0.74,0.372,0.12,-15.0,0.19,0.622,0.611,2.111,190.688,5.156,43.219,0,0,0.622,2.111,1.25,near_natural,low_snow,dry,low_storage,low_perm,small
train,349,,,,,0.6913562957504946,,,,,0.5975972612584615,,,,,-3.475106128089461,,0.6913562957504946,,,,,,,,,m,B,4758259,2844420,212.854,1.84,2.6,1.41,1.74,0.07,0.109,0.059,7.84,1.16,0.203,0.16,-13.5,0.125,0.726,0.716,1.696,190.25,2.972,14.667,0,1,0.726,1.696,1.41,impact_m,low_snow,dry,mixed_storage,low_perm,medium
train,357,,,,,0.8527221508879488,,,,,0.8396207429017183,,,,,0.0384299420964178,,0.8527221508879488,,,,,,,,,l,-,4781048,2785909,180.405,2.35,2.54,1.08,1.34,0.1,0.782,0.037,2.26,0.52,0.383,0.08,-12.3,0.151,0.518,0.475,2.276,174.444,10.056,38.778,0,0,0.518,2.276,1.08,near_natural,low_snow,dry,low_storage,mixed_perm,medium
train,366,,,,,0.6868963362298939,,,,,0.701546330367044,,,,,-4.32439048936679,,0.6868963362298939,,,,,,,,,l,-,4761071,2768857,49.936,3.16,2.44,0.77,0.94,0.16,0.935,0.002,0.66,0.37,0.112,0.07,-11.8,0.06,0.759,0.762,0.981,183.611,1.028,0.0,0,0,0.759,0.981,0.77,near_natural,mixed_snow,moderate_aridity,high_storage,high_perm,small
train,367,,,,,0.9183081365557813,,,,,0.846887969767037,,,,,0.5317586137677858,,0.9183081365557813,,,,,,,,,s,E,4771158,2770027,229.466,3.0,2.47,0.82,1.01,0.13,0.888,0.021,0.85,0.39,0.139,0.07,-11.8,0.06,0.697,0.705,2.328,194.357,2.857,64.637,0,1,0.697,2.328,0.82,impact_s,mixed_snow,dry,mixed_storage,high_perm,medium
train,370,,,,,0.7313890265785981,,,,,0.6935603462717828,,,,,-0.4793149802422898,,0.7313890265785981,,,,,,,,,s,E,4793822,2778009,329.017,2.84,2.53,0.89,1.1,0.12,0.761,0.076,5.6,0.4,0.235,0.07,-11.9,0.087,0.786,0.797,1.215,182.361,0.694,0.0,0,1,0.786,1.215,0.89,impact_s,mixed_snow,dry,high_storage,high_perm,medium
train,387,,,,,0.8168726191782574,,,,,0.7875525359874196,,,,,0.6032672602135954,,0.8168726191782574,,,,,,,,,m,"A,K",4724333,2874166,1405.428,2.1,2.23,1.06,1.3,0.11,0.309,0.037,1.05,0.99,0.57,0.13,-13.6,0.023,0.588,0.551,2.332,169.167,7.25,32.25,0,1,0.588,2.332,1.06,impact_m,low_snow,dry,low_storage,low_perm,large
train,415,,,,,0.7906939098055116,,,,,0.6504146936280818,,,,,-4.452951339465743,,0.7906939098055116,,,,,,,,,m,I,4786477,2764762,92.703,2.65,2.65,1.0,1.36,0.09,0.388,0.145,9.84,0.35,0.431,0.06,-12.3,0.151,0.827,0.822,1.767,188.556,0.0,8.333,0,1,0.827,1.767,1.0,impact_m,low_snow,dry,high_storage,mixed_perm,small
train,432,,,,,0.740753349740019,,,,,0.6102424689115964,,,,,-4.143932094598717,,0.740753349740019,,,,,,,,,l,-,4807673,2763796,218.621,2.19,2.72,1.24,1.56,0.07,0.314,0.118,8.3,1.11,0.483,0.16,-14.7,0.157,0.719,0.7,1.509,181.583,2.083,8.528,0,0,0.719,1.509,1.24,near_natural,low_snow,dry,mixed_storage,low_perm,medium
train,445,,,,,0.6504986418158255,,,,,0.5407063818422801,,,,,-0.3250971484718257,,0.6504986418158255,,,,,,,,,l,-,4774053,2715090,268.126,2.76,2.44,0.88,0.87,0.11,0.539,0.023,0.97,0.65,0.415,0.11,-13.2,0.02,0.804,0.822,1.205,202.194,0.25,0.0,0,0,0.804,1.205,0.88,near_natural,low_snow,dry,high_storage,low_perm,medium
train,457,,,,,0.7427175958183354,,,,,0.5513709264669536,,,,,2.452432262279036,,0.7427175958183354,,,,,,,,,l,-,4782879,2714353,133.137,2.6,2.5,0.96,0.99,0.1,0.599,0.046,2.06,0.61,0.58,0.1,-14.3,0.076,0.755,0.747,1.377,196.567,0.3,1.7,0,0,0.755,1.377,0.96,near_natural,low_snow,dry,high_storage,low_perm,medium
train,469,,,,,0.5183709408305506,,,,,0.5737326871684276,,,,,-5.350089539028959,,0.5183709408305506,,,,,,,,,l,-,4795573,2730043,114.008,2.44,2.58,1.06,1.14,0.09,0.439,0.032,1.2,0.66,0.612,0.11,-13.1,0.063,0.698,0.688,1.714,189.667,2.111,11.056,0,0,0.698,1.714,1.06,near_natural,low_snow,dry,mixed_storage,low_perm,small
train,472,,,,,0.876253039230215,,,,,0.861618826100815,,,,,-3.3711981634865618,,0.876253039230215,,,,,,,,,s,-,4594586,2671530,160.959,3.76,1.96,0.52,0.44,0.38,0.326,0.01,0.54,0.52,0.033,0.08,-12.4,0.024,0.707,0.718,2.031,238.028,0.167,8.694,0,0,0.707,2.031,0.52,near_natural,snow_influenced,humid,mixed_storage,mixed_perm,medium
train,473,,,,,0.8887459699035938,,,,,0.8185327546972891,,,,,-3.445976152532298,,0.8887459699035938,,,,,,,,,s,A,4597206,2671169,289.866,3.72,1.95,0.52,0.44,0.38,0.339,0.011,0.56,0.55,0.033,0.09,-12.5,0.019,0.736,0.722,1.912,239.417,0.111,1.722,0,1,0.736,1.912,0.52,impact_s,snow_influenced,humid,high_storage,mixed_perm,medium
train,477,,,,,0.8931655853137412,,,,,0.8720544733214513,,,,,-3.1208648367707226,,0.8931655853137412,,,,,,,,,l,-,4608793,2678066,48.068,3.68,1.94,0.53,0.43,0.33,0.359,0.001,0.65,0.68,0.032,0.11,-14.2,0.024,0.683,0.737,2.55,242.292,0.083,23.375,0,0,0.683,2.55,0.53,near_natural,snow_influenced,humid,mixed_storage,low_perm,small
train,483,,,,,0.8781094388106083,,,,,0.8380055302215759,,,,,-1.6350844969734213,,0.8781094388106083,,,,,,,,,l,-,4645424,2679382,173.846,3.39,2.02,0.6,0.5,0.26,0.486,0.016,0.78,0.63,0.061,0.1,-12.9,0.017,0.738,0.778,1.882,235.529,0.118,1.177,0,0,0.738,1.882,0.6,near_natural,snow_influenced,moderate_aridity,high_storage,mixed_perm,medium
train,484,,,,,0.8155766589894704,,,,,0.8187969293486821,,,,,-2.628670206287184,,0.8155766589894704,,,,,,,,,s,A,4665006,2687916,2363.61,3.36,2.01,0.6,0.48,0.28,0.515,0.015,0.84,0.65,0.078,0.11,-12.7,0.025,0.753,0.79,1.768,232.833,0.222,0.167,0,1,0.753,1.768,0.6,impact_s,snow_influenced,moderate_aridity,high_storage,mixed_perm,large
train,485,,,,,0.8450279636117581,,,,,0.8477317053734719,,,,,5.120141363007185,,0.8450279636117581,,,,,,,,,u,-,4646646,2702588,24.571,3.68,1.92,0.52,0.43,0.31,0.251,0.0,0.58,0.59,0.03,0.09,-12.7,0.017,0.8,0.891,1.577,230.7,0.0,0.0,0,0,0.8,1.577,0.52,near_natural,snow_influenced,humid,high_storage,mixed_perm,small
train,492,,,,,0.6942891971735538,,,,,0.7954477940604764,,,,,-8.106277691484713,,0.6942891971735538,,,,,,,,,u,-,4732273,2750172,105.148,3.65,2.1,0.58,0.61,0.21,0.772,0.003,0.68,0.33,0.069,0.06,-11.8,0.06,0.584,0.545,2.094,208.0,3.714,3.214,0,0,0.584,2.094,0.58,near_natural,mixed_snow,moderate_aridity,low_storage,high_perm,small
train,500,,,,,0.6274689773249934,,,,,0.4739077925645886,,,,,1.532071144959274,,0.6274689773249934,,,,,,,,,m,G,4725578,2691021,117.546,2.71,2.27,0.84,0.74,0.14,0.791,0.019,0.64,0.57,0.211,0.09,-12.3,0.033,0.703,0.713,1.717,214.889,1.889,5.972,0,1,0.703,1.717,0.84,impact_m,mixed_snow,dry,mixed_storage,mixed_perm,medium
train,501,,,,,0.8559087479814047,,,,,0.7866130113159058,,,,,1.0134978672408872,,0.8559087479814047,,,,,,,,,s,"A,G",4724159,2686744,6791.957,3.29,2.12,0.64,0.58,0.22,0.617,0.03,1.0,0.66,0.177,0.1,-12.4,0.04,0.782,0.81,1.458,222.667,0.0,0.0,0,1,0.782,1.458,0.64,impact_s,mixed_snow,moderate_aridity,high_storage,mixed_perm,large
train,506,,,,,0.5496488043322179,,,,,0.4409142958364496,,,,,-6.263739015229436,,0.5496488043322179,,,,,,,,,l,-,4724085,2671271,49.9,2.49,2.47,0.99,0.99,0.08,0.476,0.037,3.47,0.41,0.354,0.07,-12.2,0.138,0.501,0.449,2.52,196.0,8.909,48.361,0,0,0.501,2.52,0.99,near_natural,low_snow,dry,low_storage,mixed_perm,small
train,510,,,,,0.5919909929060898,,,,,0.6366373656345374,,,,,-0.1518020906636731,,0.5919909929060898,,,,,,,,,m,G,4718630,2640882,75.711,2.87,2.14,0.75,0.59,0.15,0.71,0.002,0.98,0.66,0.281,0.11,-14.1,0.011,0.773,0.79,1.287,213.583,0.472,0.0,0,1,0.773,1.287,0.75,impact_m,mixed_snow,moderate_aridity,high_storage,low_perm,small
train,513,,,,,0.53539301629034,,,,,0.6089711642358375,,,,,-1.8094149484180064,,0.53539301629034,,,,,,,,,l,-,4722489,2649080,84.916,2.86,2.23,0.78,0.67,0.14,0.764,0.063,1.01,0.65,0.412,0.1,-14.2,0.023,0.745,0.734,1.381,202.886,0.714,0.086,0,0,0.745,1.381,0.78,near_natural,mixed_snow,moderate_aridity,high_storage,low_perm,small
train,535,,,,,0.9136442919111484,,,,,0.8859153424883781,,,,,-2.227583409693686,,0.9136442919111484,,,,,,,,,l,-,4521168,2660445,47.242,4.34,1.75,0.4,0.41,0.46,0.05,0.0,0.65,0.42,0.031,0.06,-14.1,0.01,0.685,0.751,4.801,277.0,3.278,107.25,0,0,0.685,4.801,0.4,near_natural,snow_influenced,humid,mixed_storage,low_perm,small
train,537,,,,,0.8849019622421052,,,,,0.8916125526050935,,,,,-2.8999445445771883,,0.8849019622421052,,,,,,,,,s,"A,E",4532185,2639296,1198.335,3.93,1.9,0.48,0.5,0.42,0.26,0.009,0.6,0.59,0.046,0.09,-13.9,0.01,0.717,0.77,3.973,265.972,0.306,38.972,0,1,0.717,3.973,0.48,impact_s,snow_influenced,humid,mixed_storage,low_perm,large
train,538,,,,,0.925145896174491,,,,,0.929712222745304,,,,,-1.9129121497736008,,0.925145896174491,,,,,,,,,s,A,4533578,2638553,1877.359,3.82,1.96,0.51,0.54,0.39,0.329,0.014,0.6,0.64,0.054,0.1,-12.6,0.019,0.745,0.802,3.237,259.028,0.056,7.944,0,1,0.745,3.237,0.51,impact_s,snow_influenced,humid,high_storage,mixed_perm,large
train,539,,,,,0.7576257820930237,,,,,0.808519556486226,,,,,-5.9578147736631095,,0.7576257820930237,,,,,,,,,l,-,4536859,2643155,58.089,3.92,1.88,0.48,0.46,0.31,0.246,0.0,0.61,0.49,0.04,0.07,-14.1,0.01,0.702,0.737,2.7,254.194,1.032,3.516,0,0,0.702,2.7,0.48,near_natural,snow_influenced,humid,mixed_storage,low_perm,small
train,547,,,,,0.8440106399289792,,,,,0.822293068727928,,,,,-2.6642668246916896,,0.8440106399289792,,,,,,,,,s,"A,E,I",4572903,2645790,1047.346,3.92,1.94,0.49,0.48,0.36,0.343,0.012,0.64,0.6,0.034,0.09,-13.5,0.011,0.761,0.74,1.654,239.444,0.028,0.167,0,1,0.761,1.654,0.49,impact_s,snow_influenced,humid,high_storage,low_perm,large
train,556,,,,,0.7402132838559604,,,,,0.7591672834184257,,,,,-3.0398783963951654,,0.7402132838559604,,,,,,,,,l,D,4588960,2639694,286.058,3.01,2.11,0.7,0.5,0.23,0.514,0.055,0.78,0.69,0.073,0.11,-12.9,0.024,0.777,0.846,1.411,207.389,0.0,0.0,0,1,0.777,1.411,0.7,impact_l,snow_influenced,moderate_aridity,high_storage,mixed_perm,medium
train,562,,,,,0.8299845768426491,,,,,0.6871054638856499,,,,,2.671675543295143,,0.8299845768426491,,,,,,,,,l,-,4630600,2628483,88.68,3.11,2.22,0.71,0.61,0.11,0.597,0.064,1.16,0.65,0.237,0.1,-14.1,0.01,0.851,0.871,0.873,182.833,0.0,0.0,0,0,0.851,0.873,0.71,near_natural,low_snow,moderate_aridity,high_storage,low_perm,small
train,563,,,,,0.9039513933805552,,,,,0.8171989627464163,,,,,1.6195240474715045,,0.9039513933805552,,,,,,,,,l,D,4618403,2621410,165.493,3.18,2.24,0.7,0.62,0.11,0.584,0.089,1.14,0.69,0.174,0.11,-13.4,0.024,0.862,0.95,1.018,180.472,0.0,0.111,0,1,0.862,1.018,0.7,impact_l,low_snow,moderate_aridity,high_storage,low_perm,medium
train,569,,,,,0.7233271327563398,,,,,0.8219304527815713,,,,,-5.140649166921649,,0.7233271327563398,,,,,,,,,l,-,4598260,2614335,907.917,4.43,2.18,0.49,0.58,0.21,0.594,0.02,0.75,0.58,0.044,0.09,-12.1,0.048,0.712,0.749,1.571,192.778,1.583,0.0,0,0,0.712,1.571,0.49,near_natural,mixed_snow,humid,mixed_storage,high_perm,large
train,570,,,,,0.52655517195373,,,,,0.5774977802092695,,,,,-5.997752345262323,,0.52655517195373,,,,,,,,,m,G,4600995,2609493,188.118,4.64,2.16,0.47,0.47,0.14,0.696,0.024,0.56,0.77,0.039,0.12,-11.9,0.103,0.7,0.722,1.471,183.75,2.167,0.528,0,1,0.7,1.471,0.47,impact_m,mixed_snow,humid,mixed_storage,high_perm,medium
train,576,,,,,0.8382338808362586,,,,,0.8210948809643167,,,,,-1.849118070305645,,0.8382338808362586,,,,,,,,,m,L,4627221,2637297,227.306,2.99,2.02,0.68,0.45,0.24,0.565,0.002,0.81,0.69,0.067,0.11,-13.1,0.021,0.714,0.754,2.023,222.25,0.278,4.056,0,1,0.714,2.023,0.68,impact_m,snow_influenced,moderate_aridity,mixed_storage,low_perm,medium
train,577,,,,,0.4541345040120939,,,,,0.3228799052607067,,,,,-1.200287263096386,,0.4541345040120939,,,,,,,,,l,-,4631858,2646538,29.553,2.95,2.09,0.71,0.51,0.24,0.75,0.0,0.9,0.63,0.085,0.1,-14.1,0.01,0.697,0.704,1.929,213.7,0.5,2.4,0,0,0.697,1.929,0.71,near_natural,snow_influenced,moderate_aridity,mixed_storage,low_perm,small
train,581,,,,,0.7841562063263419,,,,,0.7424977319983476,,,,,0.51952843574628,,0.7841562063263419,,,,,,,,,l,-,4659405,2653096,471.11,2.85,2.14,0.75,0.61,0.17,0.663,0.016,0.89,0.71,0.239,0.11,-12.6,0.022,0.794,0.809,1.176,201.889,0.028,0.0,0,0,0.794,1.176,0.75,near_natural,mixed_snow,moderate_aridity,high_storage,mixed_perm,large
train,604,,,,,0.803548974718103,,,,,0.7382062401133982,,,,,0.3431287512446692,,0.803548974718103,,,,,,,,,l,-,4692164,2658077,101.761,2.86,2.15,0.75,0.64,0.16,0.659,0.003,0.99,0.69,0.315,0.11,-13.1,0.012,0.812,0.828,1.087,205.75,0.15,0.0,0,0,0.812,1.087,0.75,near_natural,mixed_snow,moderate_aridity,high_storage,low_perm,small
train,611,,,,,0.9080220041100748,,,,,0.8507429454545774,,,,,2.567847647705066,,0.9080220041100748,,,,,,,,,l,-,4357820,2828432,11301.057,3.22,2.25,0.7,0.81,0.08,0.328,0.067,10.45,1.16,0.269,0.15,-11.5,0.168,0.763,0.742,1.242,185.417,0.0,0.0,0,0,0.763,1.242,0.7,near_natural,low_snow,moderate_aridity,high_storage,high_perm,large
train,624,,,,,0.6951201543764773,,,,,0.669870848383238,,,,,-7.739790757582596,,0.6951201543764773,,,,,,,,,l,-,4345391,2710166,126.341,5.21,2.27,0.44,0.58,0.28,0.288,0.01,0.58,0.62,0.037,0.09,-11.8,0.074,0.652,0.62,2.139,232.139,1.167,0.833,0,0,0.652,2.139,0.44,near_natural,snow_influenced,humid,low_storage,high_perm,medium
train,643,,,,,0.8089894177722765,,,,,0.7818771426582555,,,,,-4.105064118008382,,0.8089894177722765,,,,,,,,,s,A,4369606,2772404,661.677,4.13,2.31,0.56,0.65,0.13,0.281,0.054,13.27,1.26,0.093,0.19,-11.6,0.217,0.613,0.545,1.822,191.139,1.111,0.5,0,1,0.613,1.822,0.56,impact_s,mixed_snow,moderate_aridity,low_storage,high_perm,large
train,647,,,,,0.7378770878806113,,,,,0.6899651689608566,,,,,0.3365429145649204,,0.7378770878806113,,,,,,,,,m,B,4415656,2829785,695.236,2.73,2.33,0.85,0.98,0.05,0.235,0.07,18.54,1.3,0.566,0.16,-11.8,0.205,0.843,0.84,0.64,176.667,0.028,0.0,0,1,0.843,0.64,0.85,impact_m,low_snow,dry,high_storage,high_perm,large
train,649,,,,,0.7984511516996108,,,,,0.6021933475042501,,,,,1.3805271618059418,,0.7984511516996108,,,,,,,,,l,-,4455470,2857587,372.73,2.39,2.3,0.96,1.06,0.05,0.242,0.054,13.7,1.3,0.656,0.17,-11.9,0.199,0.818,0.815,0.588,171.611,0.611,0.0,0,0,0.818,0.588,0.96,near_natural,low_snow,dry,high_storage,high_perm,medium
train,654,,,,,0.8276487282262013,,,,,0.7214089972123798,,,,,-3.4764406662741454,,0.8276487282262013,,,,,,,,,l,-,4420870,2880560,300.863,2.45,2.31,0.94,1.03,0.05,0.269,0.05,1.3,1.05,0.418,0.13,-12.1,0.173,0.566,0.52,2.21,147.0,8.227,16.871,0,0,0.566,2.21,0.94,near_natural,low_snow,dry,low_storage,high_perm,medium
train,662,,,,,0.8506510733499848,,,,,0.7801728310659488,,,,,-1.1599240327203362,,0.8506510733499848,,,,,,,,,l,-,4474823,2946183,712.382,2.53,2.13,0.84,0.99,0.07,0.478,0.043,1.38,1.24,0.678,0.14,-11.8,0.165,0.652,0.636,1.908,146.389,4.259,4.259,0,0,0.652,1.908,0.84,near_natural,low_snow,dry,low_storage,high_perm,large
train,678,,,,,0.6385877357354977,,,,,0.5718669800646423,,,,,-3.577192261079564,,0.6385877357354977,,,,,,,,,s,"A,E",4439873,2782596,2889.52,4.57,2.33,0.51,0.67,0.22,0.532,0.048,4.73,0.78,0.153,0.12,-11.6,0.122,0.694,0.63,1.64,225.444,0.417,0.111,0,1,0.694,1.64,0.51,impact_s,mixed_snow,humid,mixed_storage,high_perm,large
train,688,,,,,0.8144570717410737,,,,,0.7368340737703968,,,,,2.394336734684763,,0.8144570717410737,,,,,,,,,l,D,4405180,2774591,1001.468,3.81,2.38,0.62,0.75,0.12,0.408,0.051,10.05,1.19,0.185,0.17,-11.6,0.204,0.772,0.813,1.325,203.75,0.0,0.0,0,1,0.772,1.325,0.62,impact_l,mixed_snow,moderate_aridity,high_storage,high_perm,large
train,698,,,,,0.6834159994512786,,,,,0.6998809230926353,,,,,-3.6966976091408466,,0.6834159994512786,,,,,,,,,l,-,4433982,2813735,390.399,2.76,2.31,0.84,0.96,0.05,0.177,0.051,18.82,1.3,0.419,0.16,-12.2,0.196,0.734,0.702,0.989,169.889,1.75,0.0,0,0,0.734,0.989,0.84,near_natural,low_snow,dry,high_storage,mixed_perm,medium
train,703,,,,,0.5817459650331831,,,,,0.5441675721008061,,,,,-8.28886753202149,,0.5817459650331831,,,,,,,,,l,-,4496021,2818335,314.945,2.87,2.33,0.81,0.97,0.05,0.122,0.03,17.06,1.3,0.36,0.16,-12.2,0.194,0.656,0.603,0.849,162.139,3.89,1.139,0,0,0.656,0.849,0.81,near_natural,low_snow,dry,mixed_storage,mixed_perm,medium
train,706,,,,,0.9210446119663984,,,,,0.8993938214004893,,,,,0.8751665191382665,,0.9210446119663984,,,,,,,,,l,-,4569645,2840692,213.173,2.68,2.17,0.81,0.84,0.08,0.441,0.041,2.68,1.24,0.824,0.14,-14.0,0.017,0.627,0.595,1.855,152.972,4.997,3.573,0,0,0.627,1.855,0.81,near_natural,low_snow,dry,low_storage,low_perm,medium
train,710,,,,,0.9478564018214576,,,,,0.8957468206248851,,,,,-0.1798121711848264,,0.9478564018214576,,,,,,,,,s,A,4486109,2728052,9719.543,4.22,2.07,0.49,0.67,0.39,0.304,0.028,0.71,0.62,0.07,0.09,-12.2,0.036,0.805,0.8,1.892,246.972,0.0,0.111,0,1,0.805,1.892,0.49,impact_s,snow_influenced,humid,high_storage,mixed_perm,large
train,718,,,,,0.6098490857673915,,,,,0.6311765742720894,,,,,-11.139484263597566,,0.6098490857673915,,,,,,,,,l,-,4453750,2730656,96.458,5.12,2.37,0.46,0.65,0.25,0.851,0.005,0.64,0.64,0.077,0.09,-11.7,0.072,0.612,0.568,1.866,208.333,2.227,0.306,0,0,0.612,1.866,0.46,near_natural,snow_influenced,humid,low_storage,high_perm,small
