model,epoch,epochs_max,learning_rate,train_loss,val_loss,best_epoch,best_val_loss,stale_epochs,batch_size,sample_count_train,sample_count_val,loss,grad_clip,cosine_schedule
transformer,1,8,0.0004819213889714306,0.3953835598331817,0.2573900133450826,1,0.2573900133450826,0,256,60000,60000,nse,1.0,True
transformer,2,8,0.00043043786053180503,0.21154917618061633,0.2612241723537445,1,0.2573900133450826,1,256,60000,60000,nse,1.0,True
transformer,3,8,0.00035338731518670886,0.18626033527419922,0.22708716983000438,3,0.22708716983000438,0,256,60000,60000,nse,1.0,True
transformer,4,8,0.0002625,0.1687870852807735,0.20506243844827016,4,0.20506243844827016,0,256,60000,60000,nse,1.0,True
transformer,5,8,0.0001716126848132912,0.15556856390643628,0.22403215534687043,4,0.20506243844827016,1,256,60000,60000,nse,1.0,True
transformer,6,8,9.456213946819498e-05,0.14552069284180377,0.19604791157245635,6,0.19604791157245635,0,256,60000,60000,nse,1.0,True
transformer,7,8,4.30786110285694e-05,0.1368186780746947,0.18924656434059142,7,0.18924656434059142,0,256,60000,60000,nse,1.0,True
transformer,8,8,2.5e-05,0.1318246307208183,0.18812003005345662,8,0.18812003005345662,0,256,60000,60000,nse,1.0,True
