split,ID,kge_cosero,kge_rf,kge_xgb,kge_xlstm,kge_transformer,nse_cosero,nse_rf,nse_xgb,nse_xlstm,nse_transformer,pbias_cosero,pbias_rf,pbias_xgb,pbias_xlstm,pbias_transformer,best_tree_kge,best_sequence_kge,memory_gain_xlstm_vs_rf,transformer_gain_vs_rf,sequence_gain_vs_tree,tree_advantage,xlstm_minus_transformer,xgboost_gain_vs_cosero,xlstm_gain_vs_cosero,transformer_gain_vs_cosero,degimpact,typimpact,lon,lat,area_calc,p_mean,et0_mean,arid_1,arid_2,frac_snow,forest_fra,urban_fra,bedrk_dep,root_dep,soil_condu,soil_tawc,geol_perme,geol_poros,h1981_baseflow_index_ladson,h1981_baseflow_index_lfstat,h1981_slope_fdc,h1981_hfd_mean,h1981_high_q_freq,h1981_low_q_freq,has_transfer,is_impacted,bfi,fdc_slope,aridity,impact_class,snow_class,aridity_class,storage_class,geology_class,size_class
spatial_test,191,,0.3227798281230413,0.2318421938265797,,0.1501057169490646,,0.3643965238023857,0.2887499924237859,,0.2654014207396187,,5.538085275408889,4.496851529015654,,-42.162582931707874,0.3227798281230413,0.1501057169490646,,-0.17267411117397669,-0.17267411117397669,0.17267411117397669,,,,,l,-,4598598,2802527,26.129,2.87,2.25,0.78,0.83,0.06,0.046,0.127,14.27,0.5,0.335,0.09,-15.0,0.19,0.531,0.479,1.727,154.944,8.028,22.556,0,0,0.531,1.727,0.78,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
spatial_test,204,,0.3021540140002531,0.3430131193824545,,0.5707832129275445,,0.3430820119541136,0.3975349119483775,,0.6034328103555184,,-20.301540703787097,-24.75550990279083,,-21.619662523895915,0.3430131193824545,0.5707832129275445,,0.2686291989272914,0.22777009354509004,-0.22777009354509004,,,,,l,D,4601056,2723737,329.036,5.24,2.01,0.38,0.48,0.3,0.415,0.029,0.99,0.47,0.036,0.08,-11.8,0.061,0.61,0.593,2.901,230.417,0.778,25.639,0,1,0.61,2.901,0.38,impact_l,snow_influenced,humid,low_storage,high_perm,medium
spatial_test,216,,0.4189195328790213,0.3330043690518389,,0.4540298961437639,,0.4470248036946435,0.3137627779543652,,0.3844571277625458,,-26.233431512751167,-33.50986551198216,,13.025543120896227,0.4189195328790213,0.4540298961437639,,0.035110363264742595,0.035110363264742595,-0.035110363264742595,,,,,m,C,4579733,2749361,246.484,4.55,2.25,0.49,0.61,0.17,0.443,0.071,1.55,0.67,0.062,0.11,-12.5,0.168,0.622,0.576,1.812,185.583,0.5,0.333,0,1,0.622,1.812,0.49,impact_m,mixed_snow,humid,low_storage,mixed_perm,medium
spatial_test,219,,0.5231273446717585,0.3863979384784104,,0.8327735859120728,,0.54339720562169,0.4444233977824007,,0.704591784647565,,-11.997563561484954,-19.26919713406965,,-0.4106571904289635,0.5231273446717585,0.8327735859120728,,0.30964624124031437,0.30964624124031437,-0.30964624124031437,,,,,l,-,4578038,2769635,98.028,3.92,2.2,0.56,0.63,0.12,0.413,0.056,6.58,0.5,0.102,0.08,-13.0,0.182,0.672,0.641,1.08,178.778,2.25,0.0,0,0,0.672,1.08,0.56,near_natural,mixed_snow,moderate_aridity,mixed_storage,mixed_perm,small
spatial_test,262,,0.3036040768162271,0.1332668805583192,,0.642818787311527,,0.3656236805586681,0.224049069672832,,0.6205720682773483,,-18.284570989464516,-29.029336872793976,,10.373756641288953,0.3036040768162271,0.642818787311527,,0.3392147104952999,0.3392147104952999,-0.3392147104952999,,,,,l,-,4654134,2762569,168.996,4.15,2.23,0.54,0.79,0.2,0.915,0.003,0.71,0.37,0.053,0.07,-11.9,0.084,0.526,0.451,2.096,189.528,6.417,9.556,0,0,0.526,2.096,0.54,near_natural,mixed_snow,humid,low_storage,high_perm,medium
spatial_test,282,,0.2175535694656848,0.1500899682093421,,0.6880003177941243,,0.3326456720317005,0.2643425635408382,,0.6539314270184693,,-21.583305247441245,-27.13786767872344,,2.769142521173605,0.2175535694656848,0.6880003177941243,,0.47044674832843947,0.47044674832843947,-0.47044674832843947,,,,,l,-,4652483,2780122,71.268,3.38,2.27,0.67,0.95,0.12,0.403,0.051,1.36,0.39,0.122,0.07,-13.3,0.186,0.471,0.397,2.361,168.722,9.417,47.667,0,0,0.471,2.361,0.67,near_natural,mixed_snow,moderate_aridity,low_storage,low_perm,small
spatial_test,284,,0.5483974523765285,0.4769297311695164,,0.6744602537774644,,0.495935122771315,0.4998524592708258,,0.3176320447083409,,27.576218206506137,21.130366226973273,,0.9568201284747384,0.5483974523765285,0.6744602537774644,,0.12606280140093595,0.12606280140093595,-0.12606280140093595,,,,,l,-,4656343,2824737,185.274,2.73,2.18,0.8,0.88,0.12,0.357,0.062,1.0,0.76,0.885,0.11,-13.9,0.023,0.607,0.578,2.122,181.917,3.972,16.333,0,0,0.607,2.122,0.8,near_natural,mixed_snow,moderate_aridity,low_storage,low_perm,medium
spatial_test,323,,0.7392019927392569,0.7348906011989721,,0.2984127806794003,,0.7081834954263859,0.7300563300982525,,0.4089714647578545,,9.281616746734809,5.171678907616706,,-3.6125549539021,0.7392019927392569,0.2984127806794003,,-0.4407892120598566,-0.4407892120598566,0.4407892120598566,,,,,s,A,4725376,2822619,95836.573,3.41,2.23,0.65,0.79,0.15,0.366,0.054,8.4,0.96,0.328,0.13,-11.7,0.125,0.806,0.805,1.132,207.75,0.0,0.0,0,1,0.806,1.132,0.65,impact_s,mixed_snow,moderate_aridity,high_storage,high_perm,large
spatial_test,329,,0.2309401726939806,0.2582240275308138,,0.4805567496617513,,0.0773736003697701,0.1212579031170542,,0.167431401125946,,-39.70677856078391,-37.76133933168178,,-31.03048889751484,0.2582240275308138,0.4805567496617513,,0.24961657696777073,0.22233272213093752,-0.22233272213093752,,,,,l,-,4754100,2782491,41.208,2.85,2.43,0.85,1.0,0.13,0.87,0.005,0.59,0.52,0.141,0.08,-11.8,0.063,0.781,0.776,0.924,191.75,0.833,0.0,0,0,0.781,0.924,0.85,near_natural,mixed_snow,dry,high_storage,high_perm,small
spatial_test,331,,0.046155710914004,0.0508148148398942,,0.3363383633280387,,0.1366619494188757,0.1422304390808771,,0.3526791614886945,,-38.56696499412992,-38.56024613425841,,-28.11314842750041,0.0508148148398942,0.3363383633280387,,0.2901826524140347,0.2855235484881445,-0.2855235484881445,,,,,l,-,4745145,2786534,216.332,2.91,2.42,0.83,1.01,0.14,0.735,0.026,0.7,0.43,0.151,0.07,-11.9,0.088,0.668,0.651,1.463,182.917,2.333,0.389,0,0,0.668,1.463,0.83,near_natural,mixed_snow,dry,mixed_storage,high_perm,medium
spatial_test,375,,-0.1428671764315412,-0.1307755918471358,,-0.3277157654159939,,-38.75377191419483,-37.22818046788987,,-38.24485814778253,,-86.37782329295713,-84.11983454304294,,-83.83302624853101,-0.1307755918471358,-0.3277157654159939,,-0.1848485889844527,-0.1969401735688581,0.1969401735688581,,,,,s,"E,I",4819588,2813049,481.406,1.88,2.8,1.49,1.76,0.06,0.103,0.131,30.52,1.15,0.258,0.16,-15.0,0.19,0.868,0.865,1.855,173.306,0.0,89.392,0,1,0.868,1.855,1.49,impact_s,low_snow,dry,high_storage,low_perm,large
spatial_test,376,,-0.0319618200599647,-0.1133800061003025,,-0.3710457047357365,,-44.139420895653984,-42.21614953624397,,-47.37438076674977,,-84.98672365229532,-82.50004758843797,,-88.85927294340325,-0.0319618200599647,-0.3710457047357365,,-0.3390838846757718,-0.3390838846757718,0.3390838846757718,,,,,s,"E,I",4833115,2809979,540.563,1.88,2.81,1.49,1.75,0.06,0.092,0.12,32.66,1.17,0.253,0.16,-15.0,0.19,,,,,,,0,1,,,1.49,impact_s,low_snow,dry,unknown,low_perm,large
spatial_test,393,,0.5547543132191367,0.4017485167392042,,0.6743039486085017,,0.3200118104982574,0.0144340971337508,,0.5901438335662095,,37.29930969580843,54.09701087770392,,20.439635060596203,0.5547543132191367,0.6743039486085017,,0.11954963538936503,0.11954963538936503,-0.11954963538936503,,,,,s,"A,K",4827243,2868429,12616.731,1.95,2.44,1.25,1.56,0.09,0.278,0.056,6.01,1.2,0.488,0.15,-12.3,0.088,0.696,0.666,1.674,167.222,1.778,0.0,0,1,0.696,1.674,1.25,impact_s,low_snow,dry,mixed_storage,mixed_perm,large
spatial_test,397,,0.5853458955004602,0.6540198809899002,,0.6258966904937568,,0.2783109441333017,0.4211694382146316,,0.4635575847515506,,28.817386487102596,23.812975067269516,,28.485238823222804,0.6540198809899002,0.6258966904937568,,0.04055079499329661,-0.028123190496143313,0.028123190496143313,,,,,s,A,4826578,2831163,25615.598,2.02,2.45,1.21,1.45,0.1,0.305,0.062,8.41,1.22,0.405,0.16,-12.2,0.13,0.689,0.695,1.969,175.056,1.611,7.417,0,1,0.689,1.969,1.21,impact_s,low_snow,dry,mixed_storage,mixed_perm,large
spatial_test,406,,0.5853105396703602,0.6298936544585179,,0.671470216878985,,0.331425098057644,0.3544162437418005,,0.4769565334101269,,12.019618418934304,5.521000925809457,,-7.02583724400338,0.6298936544585179,0.671470216878985,,0.08615967720862483,0.041576562420467145,-0.041576562420467145,,,,,m,E,4773513,2751940,114.514,3.04,2.45,0.81,0.91,0.13,0.717,0.045,0.87,0.34,0.161,0.06,-11.8,0.06,0.782,0.807,1.46,194.667,0.028,1.667,0,1,0.782,1.46,0.81,impact_m,mixed_snow,dry,high_storage,high_perm,medium
spatial_test,431,,0.0803036215820091,0.2578474513273281,,0.4140700969684142,,-0.8004960630102729,-0.4676445146436132,,0.250256389290943,,62.623539934843194,40.4408158261915,,24.437593641299653,0.2578474513273281,0.4140700969684142,,0.3337664753864051,0.15622264564108607,-0.15622264564108607,,,,,l,-,4802136,2757178,76.675,2.27,2.7,1.19,1.46,0.08,0.484,0.126,3.65,0.99,0.69,0.15,-14.5,0.131,0.731,0.711,1.456,188.794,1.176,4.0,0,0,0.731,1.456,1.19,near_natural,low_snow,dry,high_storage,low_perm,small
spatial_test,450,,0.3162923294987398,0.3586028966222931,,-0.0348639723424193,,0.3274418772888502,0.3543736490907994,,0.0648108174339741,,-8.80428756256559,-0.9728436521468956,,-40.15078441299258,0.3586028966222931,-0.0348639723424193,,-0.3511563018411591,-0.3934668689647124,0.3934668689647124,,,,,l,-,4762655,2704007,57.878,2.54,2.49,0.98,0.96,0.09,0.437,0.043,1.28,0.64,0.579,0.11,-14.2,0.028,0.673,0.653,1.546,198.222,3.496,6.457,0,0,0.673,1.546,0.98,near_natural,low_snow,dry,mixed_storage,low_perm,small
spatial_test,499,,0.7872332186274028,0.7829602096032878,,0.8218852533977133,,0.5791190098791461,0.5579737328730587,,0.651581204334183,,9.872783257729775,6.8643756527845,,4.775262323061818,0.7872332186274028,0.8218852533977133,,0.034652034770310536,0.034652034770310536,-0.034652034770310536,,,,,s,"A,G",4719504,2713815,6214.4,3.35,2.1,0.63,0.57,0.23,0.603,0.03,1.02,0.66,0.165,0.11,-12.5,0.04,0.776,0.803,1.487,223.611,0.0,0.0,0,1,0.776,1.487,0.63,impact_s,snow_influenced,moderate_aridity,high_storage,mixed_perm,large
spatial_test,523,,0.426549280166873,0.2954296067978016,,0.4543166142886234,,0.4650311006155073,0.3586863215938329,,0.4007015459085135,,-9.806467646910292,-10.115910406433995,,47.32534302372166,0.426549280166873,0.4543166142886234,,0.02776733412175042,0.02776733412175042,-0.02776733412175042,,,,,l,-,4768078,2641842,122.319,2.19,2.47,1.13,1.04,0.07,0.328,0.021,6.85,0.55,0.357,0.09,-14.0,0.187,0.489,0.42,2.192,163.306,10.528,43.389,0,0,0.489,2.192,1.13,near_natural,low_snow,dry,low_storage,low_perm,medium
spatial_test,525,,0.7556704555275384,0.7336575607259166,,0.7893987217974178,,0.5764941156585461,0.5615174459776082,,0.6489355316256329,,11.42181319191943,1.085977645033241,,-9.449346824844252,0.7556704555275384,0.7893987217974178,,0.03372826626987935,0.03372826626987935,-0.03372826626987935,,,,,l,-,4506724,2633402,62.193,3.47,1.93,0.56,0.52,0.35,0.279,0.001,0.64,0.65,0.066,0.1,-14.1,0.01,0.77,0.871,2.302,245.769,0.0,0.0,0,0,0.77,2.302,0.56,near_natural,snow_influenced,moderate_aridity,high_storage,low_perm,small
spatial_test,580,,0.4991699807499382,0.4251993509858512,,0.5818333357735268,,-0.300837676519526,-0.520372293640619,,0.124056237604023,,36.82043478353608,35.49311975553058,,-5.329224726200004,0.4991699807499382,0.5818333357735268,,0.08266335502358862,0.08266335502358862,-0.08266335502358862,,,,,l,-,4654916,2661795,163.737,2.91,2.13,0.73,0.63,0.17,0.588,0.015,0.97,0.69,0.259,0.11,-12.3,0.034,0.828,0.854,1.159,193.522,0.0,0.0,0,0,0.828,1.159,0.73,near_natural,mixed_snow,moderate_aridity,high_storage,mixed_perm,medium
spatial_test,596,,0.5052710419655237,0.5333374461663826,,0.4023208639767794,,0.3114971941016011,0.3473142412058047,,0.22173166200146,,24.36709345267321,0.7797253334301595,,51.88635767791448,0.5333374461663826,0.4023208639767794,,-0.10295017798874434,-0.13101658218960316,0.13101658218960316,,,,,m,"A,C",4651521,2619261,215.176,3.36,2.35,0.7,0.73,0.08,0.465,0.158,3.83,0.77,0.413,0.12,-12.9,0.071,0.697,0.735,1.831,164.083,0.25,11.111,0,1,0.697,1.831,0.7,impact_m,low_snow,moderate_aridity,mixed_storage,mixed_perm,medium
spatial_test,612,,0.7088171854591409,0.7131041667218115,,0.8395687172597067,,0.6491539472855232,0.6805970739872587,,0.8033017985823049,,-0.735881383169401,-8.202594572139395,,-8.997127897117243,0.7131041667218115,0.8395687172597067,,0.13075153180056587,0.12646455053789518,-0.12646455053789518,,,,,l,-,4380006,2844492,15025.609,3.05,2.26,0.74,0.86,0.07,0.321,0.065,11.03,1.17,0.328,0.15,-11.5,0.176,0.76,0.746,1.232,180.0,0.0,0.0,0,0,0.76,1.232,0.74,near_natural,low_snow,moderate_aridity,high_storage,high_perm,large
spatial_test,667,,0.5611657988290191,0.5644628205986955,,0.5833097101253668,,0.5859362287685206,0.5917710784360712,,0.4665699598353863,,19.97825607247129,11.097441911641234,,-35.69883447909072,0.5644628205986955,0.5833097101253668,,0.02214391129634774,0.01884688952667135,-0.01884688952667135,,,,,s,A,4521224,2900224,1348.153,3.37,2.05,0.61,0.71,0.13,0.618,0.031,1.15,1.18,0.534,0.15,-14.1,0.01,0.715,0.695,1.526,171.194,0.957,0.0,0,1,0.715,1.526,0.61,impact_s,mixed_snow,moderate_aridity,mixed_storage,low_perm,large
spatial_test,671,,0.605319799873422,0.5582070707150663,,0.4205036596881424,,0.6000036685404138,0.6166834257542824,,0.3723674999082388,,4.6143083814700585,1.790602676061154,,-46.50971838505401,0.605319799873422,0.4205036596881424,,-0.1848161401852796,-0.1848161401852796,0.1848161401852796,,,,,m,A,4534348,2888459,835.686,3.48,2.05,0.59,0.67,0.14,0.651,0.03,1.15,1.18,0.506,0.15,-14.1,0.01,0.723,0.717,1.444,173.111,0.933,0.933,0,1,0.723,1.444,0.59,impact_m,mixed_snow,moderate_aridity,mixed_storage,low_perm,large
spatial_test,679,,-0.5185009557545166,-0.4180944476017325,,0.1290619255423012,,-4.116983700336741,-3.57555545807978,,-0.9528994340106164,,133.40784095263172,124.7157583188908,,55.56283080040118,-0.4180944476017325,0.1290619255423012,,0.6475628812968178,0.5471563731440336,-0.5471563731440336,,,,,s,"A,E",4450791,2810949,3520.287,4.33,2.34,0.54,0.69,0.19,0.502,0.077,10.04,0.88,0.215,0.13,-11.4,0.146,0.743,0.746,0.862,228.167,2.917,0.278,0,1,0.743,0.862,0.54,impact_s,mixed_snow,humid,high_storage,high_perm,large
spatial_test,684,,0.5679655462538483,0.4787860995716956,,0.6531088664585158,,0.5046355668806426,0.3365090885134731,,0.424750080434219,,-23.716857796477804,-29.33751008545553,,-25.546679104941443,0.5679655462538483,0.6531088664585158,,0.08514332020466753,0.08514332020466753,-0.08514332020466753,,,,,l,-,4420563,2729099,652.834,4.66,2.33,0.5,0.65,0.25,0.572,0.036,2.67,0.71,0.116,0.12,-11.7,0.101,0.753,0.744,1.515,228.028,0.167,0.0,0,0,0.753,1.515,0.5,near_natural,snow_influenced,humid,high_storage,high_perm,large
spatial_test,691,,0.6811884311050564,0.6707268761211516,,0.4926030783594892,,0.2104495694517224,0.1805091119466949,,-0.6293520381047835,,-16.674145188345484,-16.358525199715487,,-36.504713941729584,0.6811884311050564,0.4926030783594892,,-0.18858535274556726,-0.18858535274556726,0.18858535274556726,,,,,m,E,4459007,2818102,3129.061,3.23,2.37,0.73,0.85,0.07,0.296,0.1,19.01,1.27,0.364,0.18,-11.5,0.218,0.834,0.871,0.884,189.222,0.0,0.0,0,1,0.834,0.884,0.73,impact_m,low_snow,moderate_aridity,high_storage,high_perm,large
spatial_test,699,,0.3840638477372918,0.1549788849027766,,0.0869155215705091,,0.2662681344288354,0.1460527988529368,,-0.1649253063536628,,35.791380023149266,-27.46139365257692,,-55.147541779089835,0.3840638477372918,0.0869155215705091,,-0.2971483261667827,-0.2971483261667827,0.2971483261667827,,,,,l,-,4467796,2813029,133.719,2.82,2.38,0.84,0.98,0.05,0.122,0.042,27.3,1.3,0.381,0.16,-11.7,0.217,0.66,0.617,1.215,167.5,2.696,0.0,0,0,0.66,1.215,0.84,near_natural,low_snow,dry,mixed_storage,high_perm,medium
spatial_test,717,,0.4595958874524458,0.5026074455799707,,0.6620405888658023,,0.4185421156266883,0.4719380070712189,,0.6086671561789716,,49.88705779837098,41.04990408814774,,22.268257688513675,0.5026074455799707,0.6620405888658023,,0.20244470141335652,0.15943314328583158,-0.15943314328583158,,,,,s,"A,E",4480151,2750193,1077.945,4.28,2.39,0.56,0.69,0.14,0.474,0.052,9.54,1.08,0.119,0.15,-11.5,0.177,0.595,0.541,2.465,206.222,1.365,22.144,0,1,0.595,2.465,0.56,impact_s,mixed_snow,moderate_aridity,low_storage,high_perm,large
spatial_test,748,,0.3984751654875129,0.2600999981651758,,0.6510783665259097,,0.4625162056751885,0.3369797836480805,,0.6411449402238389,,-17.588022560354556,-31.807511771516143,,2.8992605521761563,0.3984751654875129,0.6510783665259097,,0.2526032010383968,0.2526032010383968,-0.2526032010383968,,,,,l,-,4231059,2764600,82.129,2.95,2.16,0.73,0.86,0.08,0.457,0.083,1.01,0.81,0.192,0.11,-12.2,0.135,0.617,0.591,2.474,161.361,2.417,34.222,0,0,0.617,2.474,0.73,near_natural,low_snow,moderate_aridity,low_storage,mixed_perm,small
spatial_test,758,,-49.80726709777252,-46.944432788342574,,-51.67250703871209,,-3404.483540859776,-3093.8945834468936,,-3505.079639363891,,4227.28277637037,4181.6516008006865,,3909.8451757885377,-46.944432788342574,-51.67250703871209,,-1.8652399409395741,-4.728074250369517,4.728074250369517,,,,,l,-,4336727,2829583,314.105,2.71,2.22,0.82,0.91,0.06,0.347,0.043,1.64,0.9,0.255,0.12,-11.9,0.094,0.763,0.882,4.043,188.722,20.062,112.006,0,0,0.763,4.043,0.82,near_natural,low_snow,dry,high_storage,high_perm,medium
spatial_test,806,,0.6913070468377975,0.6021958578652336,,0.7835249327931275,,0.6132075344997587,0.5487114189644067,,0.6846204253774392,,-16.713459669295926,-19.27805828717907,,-12.810751989868598,0.6913070468377975,0.7835249327931275,,0.09221788595532998,0.09221788595532998,-0.09221788595532998,,,,,s,"A,E",4279471,2636176,3233.159,4.35,2.12,0.49,0.52,0.4,0.217,0.012,0.78,0.95,0.041,0.11,-12.1,0.088,0.725,0.631,1.546,239.429,0.107,2.679,0,1,0.725,1.546,0.49,impact_s,snow_influenced,humid,mixed_storage,high_perm,large
spatial_test,813,,0.0398819932063228,-0.1059826544115032,,0.1196743916779854,,0.100421903419029,-0.1726444452920585,,0.2114248041421182,,-61.27959798838682,-71.96179363995174,,-27.753743495613985,0.0398819932063228,0.1196743916779854,,0.0797923984716626,0.0797923984716626,-0.0797923984716626,,,,,l,-,4313791,2597016,107.1,3.41,1.86,0.55,0.74,0.52,0.051,0.007,0.62,0.58,0.03,0.07,-12.1,0.046,0.64,0.673,5.995,273.0,9.445,140.844,0,0,0.64,5.995,0.55,near_natural,snow_influenced,moderate_aridity,low_storage,high_perm,small
spatial_test,819,,0.1633926628011398,0.062051712492817,,-0.0058172102928713,,0.1529766541985929,-0.0440674116193313,,-0.3478306822574857,,-53.3746019944587,-61.655472481104795,,-77.62755758615026,0.1633926628011398,-0.0058172102928713,,-0.1692098730940111,-0.1692098730940111,0.1692098730940111,,,,,l,-,4330056,2619984,27.162,3.37,1.93,0.57,0.76,0.48,0.058,0.0,0.48,1.3,0.031,0.15,-11.5,0.095,0.66,0.668,3.079,254.028,3.611,15.639,0,0,0.66,3.079,0.57,near_natural,snow_influenced,moderate_aridity,mixed_storage,high_perm,small
