split,model,zone,zone_value,basins,median_kge,median_nse,median_log_nse,median_pbias
val,transformer,snow_class,snow_influenced,35,0.7748130716621361,0.7317728026404304,0.7750114624293292,0.273855690771176
val,xgboost,snow_class,low_snow,41,0.4137041327203719,0.412731079566682,0.5497916075203466,-8.828161743225035
val,xgboost,snow_class,mixed_snow,24,0.5271180667082982,0.4839032269689737,0.6005972127039082,-10.283952972637032
val,xgboost,snow_class,snow_influenced,35,0.5920987904913805,0.5660540652165021,0.6400989504581172,-5.139082850762914
spatial_test,random_forest,aridity_class,dry,18,0.37064379589044955,0.3237268438935538,0.39293410862965716,2.8892786706523887
spatial_test,random_forest,aridity_class,humid,14,0.45911370076141966,0.4549493869527504,0.5417238894731347,-6.507727511529219
spatial_test,random_forest,aridity_class,moderate_aridity,18,0.5141991933186412,0.47922566422325175,0.5474634408944952,5.076196828439474
spatial_test,transformer,aridity_class,dry,18,0.4342649858041697,0.3761444560215049,0.35328205596992995,-5.021751252613711
spatial_test,transformer,aridity_class,humid,14,0.6410016294602912,0.5135169951188763,0.5758206726176412,7.5458058815478335
spatial_test,transformer,aridity_class,moderate_aridity,18,0.6171940383256382,0.4377707122966204,0.4568620246418948,-7.163176311658624
spatial_test,xgboost,aridity_class,dry,18,0.2768268171643077,0.3412983748685187,0.31410589489097196,-1.036098778454692
spatial_test,xgboost,aridity_class,humid,14,0.44245953550441774,0.3934918325577723,0.4578150324090057,-8.72673230168925
spatial_test,xgboost,aridity_class,moderate_aridity,18,0.4897685883747436,0.44755048754686466,0.48940870097410916,0.9328514892317002
test,random_forest,aridity_class,dry,33,0.5388738745460425,0.4214692282514591,0.5384493151939449,9.59416604849551
test,random_forest,aridity_class,humid,38,0.7088959958086745,0.6638829238156612,0.7387962546571283,0.3213970190120349
test,random_forest,aridity_class,moderate_aridity,29,0.5855759400411228,0.5112266629973052,0.5817311672133467,-2.797028580297647
test,transformer,aridity_class,dry,33,0.5954272994377237,0.5031521188908092,0.6161608467407903,-3.7584441215955344
test,transformer,aridity_class,humid,38,0.7939111210849432,0.7437355744375272,0.8065439046691474,-0.9946630057403942
