model,split,ID,obs_q_mean,sim_q_mean,err_q_mean,abs_err_q_mean,obs_runoff_ratio,sim_runoff_ratio,err_runoff_ratio,abs_err_runoff_ratio,obs_fdc_slope,sim_fdc_slope,err_fdc_slope,abs_err_fdc_slope,obs_baseflow_index,sim_baseflow_index,err_baseflow_index,abs_err_baseflow_index,obs_hfd_mean,sim_hfd_mean,err_hfd_mean,abs_err_hfd_mean,obs_q05,sim_q05,err_q05,abs_err_q05,obs_q95,sim_q95,err_q95,abs_err_q95,obs_high_q_freq,sim_high_q_freq,err_high_q_freq,abs_err_high_q_freq,obs_high_q_dur,sim_high_q_dur,err_high_q_dur,abs_err_high_q_dur,obs_low_q_freq,sim_low_q_freq,err_low_q_freq,abs_err_low_q_freq,obs_low_q_dur,sim_low_q_dur,err_low_q_dur,abs_err_low_q_dur,obs_zero_q_freq,sim_zero_q_freq,err_zero_q_freq,abs_err_zero_q_freq
random_forest,spatial_test,50,1.8955304337262866,1.3883123502319485,-0.5072180834943381,0.5072180834943381,0.4520320711653251,0.3310744559590476,-0.12095761520627751,0.12095761520627751,2.528618165797733,1.0816175606327099,-1.4470006051650233,1.4470006051650233,0.6744145009812038,0.776994872403832,0.10258037142262821,0.10258037142262821,163.75,149.5,-14.25,14.25,0.4898391281785158,0.799698299650103,0.30985917147158715,0.30985917147158715,5.351464452516866,3.3052361619650172,-2.0462282905518485,2.0462282905518485,0.05065023956194387,0.05065023956194387,0.0,0.0,5.285714285714286,8.222222222222221,2.936507936507936,2.936507936507936,0.05065023956194387,0.05065023956194387,0.0,0.0,5.6923076923076925,3.0833333333333335,-2.608974358974359,2.608974358974359,0.0,0.0,0.0,0.0
random_forest,spatial_test,75,2.832244205916759,3.0796375596753363,0.2473933537585773,0.2473933537585773,0.6179801825073653,0.6719600581082928,0.05397987560092754,0.05397987560092754,1.6292716641525815,2.298259189329254,0.6689875251766724,0.6689875251766724,0.7375430467751906,0.7122351943081406,-0.02530785246704992,0.02530785246704992,161.5,150.25,-11.25,11.25,0.9972828146143435,1.0051508335703743,0.007868018956030731,0.007868018956030731,7.303664411366712,6.947785983336742,-0.3558784280299694,0.3558784280299694,0.05065023956194387,0.05065023956194387,0.0,0.0,5.285714285714286,4.111111111111111,-1.1746031746031749,1.1746031746031749,0.05065023956194387,0.05065023956194387,0.0,0.0,5.285714285714286,6.7272727272727275,1.441558441558442,1.441558441558442,0.0,0.0,0.0,0.0
random_forest,spatial_test,89,2.586858973305955,3.6581650677202413,1.0713060944142865,1.0713060944142865,0.5245517993728634,0.7417865018839017,0.21723470251103827,0.21723470251103827,3.014007803466854,1.440979368347707,-1.5730284351191468,1.5730284351191468,0.49504244407611037,0.675736983036242,0.1806945389601316,0.1806945389601316,157.75,129.5,-28.25,28.25,0.42624,1.616547696793264,1.190307696793264,1.190307696793264,7.29216,8.402119495210918,1.1099594952109184,1.1099594952109184,0.05065023956194387,0.05065023956194387,0.0,0.0,2.0555555555555554,2.466666666666667,0.4111111111111114,0.4111111111111114,0.0513347022587269,0.05065023956194387,-0.0006844626967830239,0.0006844626967830239,8.333333333333334,4.933333333333334,-3.4000000000000004,3.4000000000000004,0.0,0.0,0.0,0.0
random_forest,spatial_test,91,3.1466106803298075,3.3439858302284087,0.19737514989860117,0.19737514989860117,0.6312803582311753,0.6708782201823911,0.03959786195121573,0.03959786195121573,1.9494085498201168,1.374787767454299,-0.5746207823658178,0.5746207823658178,0.542003037351613,0.6946770237185562,0.15267398636694318,0.15267398636694318,139.5,130.75,-8.75,8.75,0.8570271460014673,1.500906638879132,0.6438794928776645,0.6438794928776645,8.240645634629495,6.814760356229909,-1.4258852783995852,1.4258852783995852,0.05065023956194387,0.05065023956194387,0.0,0.0,1.7619047619047619,2.466666666666667,0.7047619047619049,0.7047619047619049,0.05065023956194387,0.05065023956194387,0.0,0.0,14.8,5.285714285714286,-9.514285714285716,9.514285714285716,0.0,0.0,0.0,0.0
random_forest,spatial_test,93,3.513263326388663,2.7690357781460544,-0.7442275482426086,0.7442275482426086,0.7334065452132549,0.5780463275747437,-0.15536021763851116,0.15536021763851116,2.253928908304411,2.128533509677527,-0.1253953986268841,0.1253953986268841,0.5989253332248472,0.6587530067169259,0.05982767349207874,0.05982767349207874,154.5,142.0,-12.5,12.5,0.9997563946406822,0.8735853165426292,-0.12617107809805306,0.12617107809805306,8.447415347137635,6.37382516457158,-2.073590182566055,2.073590182566055,0.05065023956194387,0.05065023956194387,0.0,0.0,2.176470588235294,2.740740740740741,0.564270152505447,0.564270152505447,0.05065023956194387,0.05065023956194387,0.0,0.0,6.166666666666667,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0
random_forest,spatial_test,106,2.8137242826114353,2.883522155915843,0.06979787330440779,0.06979787330440779,0.5757663988569315,0.5900489888067375,0.014282589949806024,0.014282589949806024,2.210563993849625,1.5958055629653807,-0.6147584308842442,0.6147584308842442,0.5973809007725284,0.6910305429766382,0.09364964220410987,0.09364964220410987,142.0,136.5,-5.5,5.5,0.6771119133574007,1.0917969708290614,0.4146850574716606,0.4146850574716606,6.6835234657039715,5.977588142617916,-0.7059353230860559,0.7059353230860559,0.05065023956194387,0.05065023956194387,0.0,0.0,1.7619047619047619,2.5517241379310347,0.7898193760262728,0.7898193760262728,0.05065023956194387,0.05065023956194387,0.0,0.0,9.25,9.25,0.0,0.0,0.0,0.0,0.0,0.0
random_forest,spatial_test,133,3.706451161374443,4.414424355237724,0.707973193863281,0.707973193863281,0.6897607161075939,0.8215126469769681,0.1317519308693742,0.1317519308693742,1.8802937268102955,1.6170053927896637,-0.2632883340206318,0.2632883340206318,0.5341125328661543,0.7293171476416646,0.1952046147755102,0.1952046147755102,137.25,136.25,-1.0,1.0,0.9417490494296579,1.7333998835956363,0.7916508341659785,0.7916508341659785,9.009472243346007,7.873382094986713,-1.136090148359294,1.136090148359294,0.05065023956194387,0.05065023956194387,0.0,0.0,1.6444444444444444,2.642857142857143,0.9984126984126984,0.9984126984126984,0.05065023956194387,0.05065023956194387,0.0,0.0,12.333333333333334,6.166666666666667,-6.166666666666667,6.166666666666667,0.0,0.0,0.0,0.0
random_forest,spatial_test,147,3.0078577673176543,3.9152771903581502,0.9074194230404959,0.9074194230404959,0.5718688200346312,0.7443918962150056,0.17252307618037432,0.17252307618037432,1.5693484844138548,1.5036408579815066,-0.06570762643234818,0.06570762643234818,0.6302109931054112,0.7520239342202579,0.12181294111484675,0.12181294111484675,135.25,139.75,4.5,4.5,1.0385293652883856,1.5562619545930259,0.5177325893046403,0.5177325893046403,6.591308928101133,6.636835855820651,0.04552692771951872,0.04552692771951872,0.05065023956194387,0.05065023956194387,0.0,0.0,1.8974358974358974,2.466666666666667,0.5692307692307694,0.5692307692307694,0.05201916495550993,0.05065023956194387,-0.0013689253935660547,0.0013689253935660547,5.066666666666666,7.4,2.333333333333334,2.333333333333334,0.0,0.0,0.0,0.0
random_forest,spatial_test,183,1.5969131772573786,1.2566239818994205,-0.3402891953579581,0.3402891953579581,0.5937554346630789,0.46723098613424746,-0.12652444852883143,0.12652444852883143,1.1898774685171118,1.3376953166491135,0.1478178481320016,0.1478178481320016,0.6613584424653778,0.7014225439107845,0.04006410144540673,0.04006410144540673,94.75,99.5,4.75,4.75,0.5087463687150837,0.5832358424020389,0.07448947368695513,0.07448947368695513,3.7617442936951306,2.8365769324432195,-0.9251673612519111,0.9251673612519111,0.050034270047978065,0.050034270047978065,0.0,0.0,2.5172413793103448,3.0416666666666665,0.5244252873563218,0.5244252873563218,0.050034270047978065,0.050034270047978065,0.0,0.0,8.11111111111111,9.125,1.0138888888888893,1.0138888888888893,0.0,0.0,0.0,0.0
random_forest,spatial_test,185,1.017946820375447,1.062306706601559,0.04435988622611209,0.04435988622611209,0.39963678063758507,0.41705207362343527,0.017415292985850206,0.017415292985850206,1.5030295014580353,1.34759381373573,-0.15543568772230532,0.15543568772230532,0.6797485157886859,0.7005684366689271,0.020819920880241205,0.020819920880241205,111.5,109.5,-2.0,2.0,0.3721653372008702,0.49491006714007735,0.12274472993920715,0.12274472993920715,2.3463959390862943,2.4183564534676583,0.07196051438136397,0.07196051438136397,0.05065023956194387,0.05065023956194387,0.0,0.0,2.642857142857143,2.96,0.31714285714285717,0.31714285714285717,0.05065023956194387,0.05065023956194387,0.0,0.0,8.222222222222221,8.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0
