split,ID,kge_cosero,kge_rf,kge_xgb,kge_xlstm,kge_transformer,nse_cosero,nse_rf,nse_xgb,nse_xlstm,nse_transformer,pbias_cosero,pbias_rf,pbias_xgb,pbias_xlstm,pbias_transformer,best_tree_kge,best_sequence_kge,memory_gain_xlstm_vs_rf,transformer_gain_vs_rf,sequence_gain_vs_tree,tree_advantage,xlstm_minus_transformer,xgboost_gain_vs_cosero,xlstm_gain_vs_cosero,transformer_gain_vs_cosero,degimpact,typimpact,lon,lat,area_calc,p_mean,et0_mean,arid_1,arid_2,frac_snow,forest_fra,urban_fra,bedrk_dep,root_dep,soil_condu,soil_tawc,geol_perme,geol_poros,h1981_baseflow_index_ladson,h1981_baseflow_index_lfstat,h1981_slope_fdc,h1981_hfd_mean,h1981_high_q_freq,h1981_low_q_freq,has_transfer,is_impacted,bfi,fdc_slope,aridity,impact_class,snow_class,aridity_class,storage_class,geology_class,size_class
spatial_test,748,,0.3984751654875129,0.2600999981651758,0.3938498058105001,,,0.4625162056751887,0.3369797836480805,0.4939710046359202,,,-17.588022560354556,-31.807511771516143,-19.928892304247057,,0.3984751654875129,0.3938498058105001,-0.004625359677012775,,-0.004625359677012775,0.004625359677012775,,,,,l,-,4231059,2764600,82.129,2.95,2.16,0.73,0.86,0.08,0.457,0.083,1.01,0.81,0.192,0.11,-12.2,0.135,0.617,0.591,2.474,161.361,2.417,34.222,0,0,0.617,2.474,0.73,near_natural,low_snow,moderate_aridity,low_storage,mixed_perm,small
spatial_test,758,,-49.80726709777252,-46.944432788342574,-44.11961067123396,,,-3404.483540859776,-3093.8945834468936,-2615.505526940682,,,4227.28277637037,4181.6516008006865,3496.217795778673,,-46.944432788342574,-44.11961067123396,5.68765642653856,,2.824822117108617,-2.824822117108617,,,,,l,-,4336727,2829583,314.105,2.71,2.22,0.82,0.91,0.06,0.347,0.043,1.64,0.9,0.255,0.12,-11.9,0.094,0.763,0.882,4.043,188.722,20.062,112.006,0,0,0.763,4.043,0.82,near_natural,low_snow,dry,high_storage,high_perm,medium
spatial_test,806,,0.6913070468377975,0.6021958578652336,0.8000999882245652,,,0.6132075344997587,0.5487114189644067,0.7179721175768226,,,-16.713459669295926,-19.27805828717907,-11.21390770475983,,0.6913070468377975,0.8000999882245652,0.10879294138676765,,0.10879294138676765,-0.10879294138676765,,,,,s,"A,E",4279471,2636176,3233.159,4.35,2.12,0.49,0.52,0.4,0.217,0.012,0.78,0.95,0.041,0.11,-12.1,0.088,0.725,0.631,1.546,239.429,0.107,2.679,0,1,0.725,1.546,0.49,impact_s,snow_influenced,humid,mixed_storage,high_perm,large
spatial_test,813,,0.0398819932063228,-0.1059826544115032,0.0653200958049463,,,0.100421903419029,-0.1726444452920585,0.1316774628510977,,,-61.27959798838682,-71.96179363995174,-46.53155704429199,,0.0398819932063228,0.0653200958049463,0.025438102598623502,,0.025438102598623502,-0.025438102598623502,,,,,l,-,4313791,2597016,107.1,3.41,1.86,0.55,0.74,0.52,0.051,0.007,0.62,0.58,0.03,0.07,-12.1,0.046,0.64,0.673,5.995,273.0,9.445,140.844,0,0,0.64,5.995,0.55,near_natural,snow_influenced,moderate_aridity,low_storage,high_perm,small
spatial_test,819,,0.1633926628011398,0.062051712492817,-0.1131079982792957,,,0.1529766541985929,-0.0440674116193313,-0.5006750964131932,,,-53.3746019944587,-61.655472481104795,-76.97112617257031,,0.1633926628011398,-0.1131079982792957,-0.2765006610804355,,-0.2765006610804355,0.2765006610804355,,,,,l,-,4330056,2619984,27.162,3.37,1.93,0.57,0.76,0.48,0.058,0.0,0.48,1.3,0.031,0.15,-11.5,0.095,0.66,0.668,3.079,254.028,3.611,15.639,0,0,0.66,3.079,0.57,near_natural,snow_influenced,moderate_aridity,mixed_storage,high_perm,small
spatial_test,828,,0.6409161935807813,0.4578089877786367,0.5523306491942808,,,0.607349161912773,0.4840648474104966,0.5502587876257364,,,3.3223593172942745,24.771410666875298,15.45100845297243,,0.6409161935807813,0.5523306491942808,-0.08858554438650057,,-0.08858554438650057,0.08858554438650057,,,,,m,K,4819751,2982637,573.409,2.03,2.31,1.14,1.47,0.12,0.413,0.044,2.33,1.23,0.317,0.16,-12.5,0.161,0.637,0.61,1.668,178.611,4.167,1.083,0,1,0.637,1.668,1.14,impact_m,mixed_snow,dry,low_storage,mixed_perm,large
spatial_test,833,,0.3070184510256537,0.2481384381430604,0.2393314355941064,,,0.3874628723103472,0.3419504188693817,0.3548634452814565,,,2.2298637718628473,-7.416859399954281,-29.722433978954033,,0.3070184510256537,0.2393314355941064,-0.06768701543154731,,-0.06768701543154731,0.06768701543154731,,,,,m,A,4897819,2957057,719.664,2.66,2.25,0.85,0.99,0.14,0.613,0.042,0.97,1.24,0.317,0.15,-14.4,0.184,0.453,0.384,2.768,174.5,15.611,61.111,0,1,0.453,2.768,0.85,impact_m,mixed_snow,dry,low_storage,low_perm,large
spatial_test,836,,0.3572237440436074,0.2527773749343601,0.3614249449972163,,,0.4297300304591376,0.3442428515784593,0.4231622462334795,,,-2.6343079765607453,-15.544468630629757,-27.70734856739501,,0.3572237440436074,0.3614249449972163,0.004201200953608875,,0.004201200953608875,-0.004201200953608875,,,,,m,A,4857358,2953352,1598.467,2.49,2.3,0.92,1.07,0.13,0.474,0.067,2.87,1.21,0.29,0.15,-12.6,0.186,0.496,0.434,2.734,178.5,8.778,52.056,0,1,0.496,2.734,0.92,impact_m,mixed_snow,dry,low_storage,mixed_perm,large
spatial_test,865,,0.6815067739529839,0.6328957918221065,0.7540909755941283,,,0.5172421556504339,0.4471105296077641,0.6683615073712658,,,23.76414706163296,15.735675766834248,-0.452689002434175,,0.6815067739529839,0.7540909755941283,0.07258420164114443,,0.07258420164114443,-0.07258420164114443,,,,,s,A,4801029,2918528,1634.092,2.12,2.3,1.08,1.47,0.12,0.385,0.051,1.23,1.22,0.637,0.16,-13.0,0.038,0.681,0.633,1.658,168.621,2.966,2.621,0,1,0.681,1.658,1.08,impact_s,mixed_snow,dry,mixed_storage,mixed_perm,large
spatial_test,869,,0.6354382199661,0.6017174783136876,0.7347429452701044,,,0.3501571016062775,0.3406463308676557,0.5556544813895956,,,16.380962929934725,32.42194381199448,8.846060322930892,,0.6354382199661,0.7347429452701044,0.09930472530400447,,0.09930472530400447,-0.09930472530400447,,,,,s,"A,K",4806381,2925642,1126.32,2.09,2.32,1.11,1.47,0.11,0.411,0.063,1.46,1.18,0.5,0.15,-12.4,0.116,0.697,0.683,1.437,180.139,2.472,0.639,0,1,0.697,1.437,1.11,impact_s,low_snow,dry,mixed_storage,mixed_perm,large
test,3,,0.2383873994691498,0.0765524671750915,0.1575503044376854,,,0.1383639140942428,0.0693924689647939,0.1906404939143621,,,6.124632399754878,-1.269258849233106,-19.107605579511493,,0.2383873994691498,0.1575503044376854,-0.08083709503146441,,-0.08083709503146441,0.08083709503146441,,,,,s,"A,I",4309441,2668819,536.299,4.71,2.15,0.46,0.6,0.44,0.26,0.034,0.59,0.53,0.041,0.08,-12.7,0.02,0.699,0.69,1.001,234.656,6.156,0.0,0,1,0.699,1.001,0.46,impact_s,snow_influenced,humid,mixed_storage,mixed_perm,large
test,7,,0.7251802397597865,0.6601888987909792,0.7114077169251685,,,0.5730661792097365,0.544684987282845,0.6354417957200127,,,14.630017062488822,8.299166804306665,-5.201666390634886,,0.7251802397597865,0.7114077169251685,-0.01377252283461805,,-0.01377252283461805,0.01377252283461805,,,,,s,"A,E,I",4296647,2676356,1143.768,4.9,2.21,0.45,0.59,0.39,0.327,0.039,0.68,0.5,0.037,0.08,-12.2,0.051,0.727,0.653,1.665,234.375,0.469,0.594,0,1,0.727,1.665,0.45,impact_s,snow_influenced,humid,mixed_storage,mixed_perm,large
test,14,,0.2564564423627273,0.1189822052613085,0.363723068695597,,,0.3755140902480827,0.2410905541620612,0.4985341247961125,,,-30.66620526751389,-40.88666931376648,-25.266029658002154,,0.2564564423627273,0.363723068695597,0.10726662633286971,,0.10726662633286971,-0.10726662633286971,,,,,s,A,4302992,2698201,52.973,4.84,2.35,0.49,0.57,0.18,0.754,0.018,0.76,0.46,0.028,0.09,-11.8,0.073,0.402,0.281,2.882,216.972,13.222,70.667,0,1,0.402,2.882,0.49,impact_s,mixed_snow,humid,low_storage,high_perm,small
test,15,,0.3331888262148946,0.2026592006938822,0.4333472285228162,,,0.4266109401931965,0.3078469229492218,0.5458069460789818,,,-20.11556209752257,-28.607305334270443,-24.899946032363353,,0.3331888262148946,0.4333472285228162,0.10015840230792161,,0.10015840230792161,-0.10015840230792161,,,,,l,-,4302807,2703793,17.6,4.77,2.35,0.49,0.57,0.16,0.52,0.077,0.97,0.68,0.026,0.11,-13.1,0.183,0.418,0.311,2.662,205.714,11.343,60.627,0,0,0.418,2.662,0.49,near_natural,mixed_snow,humid,low_storage,low_perm,small
test,45,,0.7707462453487964,0.467754577605827,0.8534848585309023,,,0.7125460708692117,0.490466091408967,0.7294446364121798,,,-9.324384597373488,-26.993478962318633,-5.237866601721917,,0.7707462453487964,0.8534848585309023,0.08273861318210585,,0.08273861318210585,-0.08273861318210585,,,,,s,"A,E",4359982,2648854,2157.353,3.44,1.95,0.57,0.74,0.48,0.165,0.009,0.61,0.82,0.062,0.1,-12.0,0.068,0.669,0.518,1.858,251.111,0.056,26.917,0,1,0.669,1.858,0.57,impact_s,snow_influenced,moderate_aridity,mixed_storage,high_perm,large
test,49,,0.7716336362641438,0.563547471925177,0.835774657407597,,,0.6563184316052908,0.5413969252583251,0.6756273523159226,,,8.498113236194245,-5.287386724480067,3.758745994457016,,0.7716336362641438,0.835774657407597,0.06414102114345321,,0.06414102114345321,-0.06414102114345321,,,,,s,E,4336120,2651021,98.219,4.13,1.9,0.46,0.57,0.52,0.008,0.006,0.57,0.54,0.03,0.08,-13.3,0.012,0.626,0.646,2.986,250.417,6.972,40.361,0,1,0.626,2.986,0.46,impact_s,snow_influenced,humid,low_storage,low_perm,small
test,54,,0.879292889484109,0.7649885397669324,0.8696239686256274,,,0.8395123731304369,0.7617547322503592,0.8117481587989377,,,6.779860428601281,1.0313017641242357,0.4504272211687683,,0.879292889484109,0.8696239686256274,-0.009668920858481589,,-0.009668920858481589,0.009668920858481589,,,,,s,E,4385113,2662164,172.79,3.66,1.79,0.49,0.57,0.51,0.066,0.004,0.47,0.47,0.031,0.07,-14.1,0.01,0.703,0.757,4.086,268.639,1.556,67.5,0,1,0.703,4.086,0.49,impact_s,snow_influenced,humid,mixed_storage,low_perm,medium
test,64,,0.9067329392329958,0.7448544102997138,0.9536541085498688,,,0.8815586672986097,0.7878413292299802,0.9095229269097724,,,0.6733965213943598,-3.416727949403636,0.14374958419403,,0.9067329392329958,0.9536541085498688,0.04692116931687296,,0.04692116931687296,-0.04692116931687296,,,,,s,"A,E,I",4402199,2688151,5284.983,3.88,1.98,0.51,0.68,0.46,0.223,0.016,0.59,0.64,0.062,0.09,-12.2,0.04,0.755,0.717,2.22,255.065,0.032,0.677,0,1,0.755,2.22,0.51,impact_s,snow_influenced,humid,high_storage,mixed_perm,large
test,77,,0.9242407098352902,0.8192528124177887,0.9318937139167024,,,0.898991018007524,0.8217562412657912,0.9225230361057336,,,2.826605205356203,-0.8681939810173536,0.1293262386188897,,0.9242407098352902,0.9318937139167024,0.007653004081412229,,0.007653004081412229,-0.007653004081412229,,,,,s,"A,E,I",4456171,2698906,7223.704,4.07,2.03,0.5,0.68,0.42,0.26,0.026,0.65,0.62,0.074,0.09,-12.3,0.036,0.786,0.795,2.165,252.917,0.0,0.0,0,1,0.786,2.165,0.5,impact_s,snow_influenced,humid,high_storage,mixed_perm,large
test,78,,0.2202432546283546,0.1685338514117313,0.2160967386854496,,,0.2486895039921972,0.1985709730554634,0.3009778435801231,,,2.617295488285042,6.739324011137476,-18.656167941394692,,0.2202432546283546,0.2160967386854496,-0.004146515942904994,,-0.004146515942904994,0.004146515942904994,,,,,s,"E,F",4468382,2673410,135.627,3.98,1.84,0.46,0.49,0.45,0.146,0.0,0.55,0.47,0.031,0.07,-13.9,0.01,0.61,0.634,3.254,262.083,5.361,74.694,0,1,0.61,3.254,0.46,impact_s,snow_influenced,humid,low_storage,low_perm,medium
test,83,,0.7049652177950655,0.5060596887555722,0.8883958544405768,,,0.7441143508180523,0.5910481558943075,0.8358522269421271,,,-6.7385751727398615,-15.7538294550368,-0.2785997813914371,,0.7049652177950655,0.8883958544405768,0.1834306366455113,,0.1834306366455113,-0.1834306366455113,,,,,u,-,4458404,2678864,15.924,4.34,1.96,0.45,0.55,0.35,0.076,0.0,0.48,0.39,0.03,0.06,-14.1,0.01,0.699,0.756,2.816,249.619,0.238,15.858,0,0,0.699,2.816,0.45,near_natural,snow_influenced,humid,mixed_storage,low_perm,small
test,87,,0.6370378742646763,0.6572282865378352,0.661130508109833,,,0.591649038225784,0.5289163386396488,0.591926137272649,,,-7.428855058508418,-9.55173125348971,-3.373057305684273,,0.6572282865378352,0.661130508109833,0.024092633845156697,,0.0039022215719978215,-0.0039022215719978215,,,,,s,"A,I",4461846,2694325,1095.132,4.18,2.01,0.48,0.58,0.39,0.271,0.015,0.63,0.56,0.05,0.09,-12.8,0.015,0.735,0.614,1.842,243.556,0.0,3.056,0,1,0.735,1.842,0.48,impact_s,snow_influenced,humid,high_storage,mixed_perm,large
test,103,,0.8133582257500702,0.5891914341073039,0.8627448717400945,,,0.7290345647537542,0.6284833311946835,0.7388856088692042,,,2.849354398852678,-9.752751824788774,4.901805520683234,,0.8133582257500702,0.8627448717400945,0.04938664599002429,,0.04938664599002429,-0.04938664599002429,,,,,l,-,4501276,2707482,153.221,4.75,2.19,0.46,0.65,0.3,0.38,0.046,0.66,0.65,0.043,0.1,-12.6,0.032,0.662,0.661,2.333,229.25,0.611,6.0,0,0,0.662,2.333,0.46,near_natural,snow_influenced,humid,mixed_storage,mixed_perm,medium
test,105,,0.7106526056627964,0.5454730721100048,0.7801188028430208,,,0.6591058044020107,0.5635789135809918,0.7160265764141371,,,3.1243203947749314,2.4620098460199507,-4.831523646464692,,0.7106526056627964,0.7801188028430208,0.0694661971802244,,0.0694661971802244,-0.0694661971802244,,,,,l,-,4502029,2714682,147.614,4.89,2.24,0.46,0.66,0.28,0.433,0.041,0.78,0.62,0.061,0.1,-12.3,0.039,0.669,0.652,2.146,224.444,0.694,4.111,0,0,0.669,2.146,0.46,near_natural,snow_influenced,humid,mixed_storage,mixed_perm,medium
test,121,,0.2467223330789261,0.1453786780326047,0.2213859432803642,,,0.2429219363657166,0.1762883410275924,0.1700067398540041,,,-2.8864179576631055,-10.515329011620349,-4.141734662940411,,0.2467223330789261,0.2213859432803642,-0.025336389798561898,,-0.025336389798561898,0.025336389798561898,,,,,s,"A,I",4529857,2688218,88.842,4.55,1.9,0.42,0.48,0.4,0.196,0.015,0.55,0.5,0.031,0.08,-13.7,0.01,0.611,0.413,2.21,189.917,0.0,39.861,0,1,0.611,2.21,0.42,impact_s,snow_influenced,humid,low_storage,low_perm,small
test,122,,0.7527072419890297,0.6921376439129516,0.8786746495921698,,,0.7995666616847537,0.7094184274444363,0.8758659580588304,,,0.366966062660799,-6.189300223385703,2.727169358696816,,0.7527072419890297,0.8786746495921698,0.12596740760314007,,0.12596740760314007,-0.12596740760314007,,,,,s,"A,E,I",4534830,2690006,1167.096,4.46,2.02,0.45,0.55,0.39,0.307,0.023,0.77,0.59,0.04,0.09,-13.2,0.013,0.795,0.78,1.946,249.25,0.0,0.139,0,1,0.795,1.946,0.45,impact_s,snow_influenced,humid,high_storage,low_perm,large
test,148,,0.2187997956950995,0.1322821679492104,0.3124771873198476,,,0.2938427318957162,0.2329281639622848,0.3957788766958057,,,-16.838731225605496,-24.424981770971897,-29.188870766416972,,0.2187997956950995,0.3124771873198476,0.09367739162474809,,0.09367739162474809,-0.09367739162474809,,,,,l,-,4545377,2767338,40.757,3.81,2.29,0.6,0.72,0.09,0.273,0.045,5.11,1.02,0.095,0.18,-15.0,0.19,0.599,0.575,1.29,187.029,5.853,1.323,0,0,0.599,1.29,0.6,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
test,150,,0.5390718646406965,0.4085855564534867,0.4678845926427497,,,0.5379891250912752,0.4704310043394717,0.4934871282484083,,,3.4683682199706785,0.8010264875023168,-26.83201277310614,,0.5390718646406965,0.4678845926427497,-0.07118727199794678,,-0.07118727199794678,0.07118727199794678,,,,,l,-,4539609,2773047,70.298,3.59,2.27,0.63,0.72,0.08,0.276,0.053,19.72,1.17,0.217,0.2,-15.0,0.19,0.434,0.349,2.518,181.556,14.194,52.611,0,0,0.434,2.518,0.63,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
test,154,,0.5792044627191735,0.5352554985194168,0.5488806456777913,,,0.4743441093538308,0.475013242775648,0.5245285126081056,,,17.097570444186932,10.684848176352762,-16.846929137133117,,0.5792044627191735,0.5488806456777913,-0.030323817041382206,,-0.030323817041382206,0.030323817041382206,,,,,l,-,4555353,2778674,135.497,3.91,2.28,0.58,0.7,0.1,0.176,0.081,9.75,0.9,0.095,0.16,-12.6,0.172,0.706,0.714,1.429,185.361,1.278,7.75,0,0,0.706,1.429,0.58,near_natural,low_snow,moderate_aridity,mixed_storage,mixed_perm,medium
test,163,,0.5117458468242322,0.3848206777919316,0.6898177588611556,,,0.5089347811459207,0.3760453612716116,0.5814227339158076,,,-7.796177032947792,-17.687603310145942,-14.986976706914469,,0.5117458468242322,0.6898177588611556,0.1780719120369234,,0.1780719120369234,-0.1780719120369234,,,,,l,-,4576002,2785906,23.498,3.52,2.22,0.63,0.68,0.11,0.445,0.019,5.07,0.61,0.246,0.1,-15.0,0.19,0.639,0.588,1.08,172.111,3.722,0.083,0,0,0.639,1.08,0.63,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
test,177,,0.3271833441825577,0.1563106771167393,0.2623939068289331,,,0.4019009388405049,0.252863754472068,0.3682827129367196,,,-14.36168629217536,-19.180938873901724,-28.72600933389104,,0.3271833441825577,0.2623939068289331,-0.06478943735362458,,-0.06478943735362458,0.06478943735362458,,,,,l,-,4585276,2813258,39.257,2.93,2.23,0.76,0.87,0.05,0.058,0.034,12.13,0.54,0.36,0.09,-15.0,0.19,0.461,0.385,2.629,152.917,12.5,67.583,0,0,0.461,2.629,0.76,near_natural,low_snow,moderate_aridity,low_storage,low_perm,small
test,182,,0.5455842449827175,0.3199941066108069,0.7907832663334902,,,0.5760219929385362,0.4075624823345568,0.6378393130758118,,,8.788354473061741,-3.004683271651275,8.931789213634605,,0.5455842449827175,0.7907832663334902,0.24519902135077265,,0.24519902135077265,-0.24519902135077265,,,,,m,G,4611078,2823686,200.641,2.62,2.18,0.83,0.77,0.1,0.331,0.035,1.04,1.2,0.582,0.14,-14.1,0.01,0.636,0.616,2.152,156.972,3.917,8.167,0,1,0.636,2.152,0.83,impact_m,low_snow,dry,low_storage,low_perm,medium
test,194,,0.2853965429442942,0.1291278039017078,0.2982022106774958,,,0.3586244787268989,0.2256347725791831,0.3257089691460403,,,-12.2348476551131,-17.86771651829589,-12.43417643138812,,0.2853965429442942,0.2982022106774958,0.012805667733201631,,0.012805667733201631,-0.012805667733201631,,,,,l,-,4599821,2813601,48.001,2.69,2.21,0.82,0.81,0.07,0.284,0.035,9.42,0.99,0.415,0.12,-14.3,0.091,0.489,0.432,1.788,155.444,12.361,19.278,0,0,0.489,1.788,0.82,near_natural,low_snow,dry,low_storage,low_perm,small
test,234,,0.7126939740623055,0.6200659106556581,0.8918583527973409,,,0.7344703141364097,0.665071814793996,0.7890619641435932,,,-3.3588456715829422,-8.96625841442433,3.130566721346006,,0.7126939740623055,0.8918583527973409,0.17916437873503543,,0.17916437873503543,-0.17916437873503543,,,,,s,C,4618355,2788875,3420.11,4.45,2.17,0.49,0.58,0.19,0.483,0.06,4.0,0.54,0.096,0.09,-12.1,0.126,0.7,0.66,1.755,213.0,0.167,0.0,0,1,0.7,1.755,0.49,impact_s,mixed_snow,humid,mixed_storage,high_perm,large
test,241,,0.5964243282016932,0.4724775875338793,0.7269109067282546,,,0.4736951308777996,0.4737317130351242,0.5295636541655446,,,34.23243545920003,26.386759533090043,15.655515077089053,,0.5964243282016932,0.7269109067282546,0.13048657852656143,,0.13048657852656143,-0.13048657852656143,,,,,l,-,4650261,2813249,106.654,2.6,2.23,0.86,0.88,0.1,0.347,0.083,1.25,0.92,0.799,0.12,-14.2,0.023,0.581,0.552,2.415,165.694,6.167,38.222,0,0,0.581,2.415,0.86,near_natural,low_snow,dry,low_storage,low_perm,small
test,256,,0.5539668950248995,0.4160610544369083,0.6540994935623241,,,0.3673631367003692,0.3389328535627469,0.4394247716128331,,,8.345123308749825,2.8713001920185484,-6.258998558946928,,0.5539668950248995,0.6540994935623241,0.10013259853742462,,0.10013259853742462,-0.10013259853742462,,,,,m,G,4718685,2750661,281.301,3.82,2.23,0.58,0.67,0.22,0.847,0.011,0.73,0.46,0.082,0.08,-11.8,0.066,0.686,0.682,1.782,199.861,1.278,1.194,0,1,0.686,1.782,0.58,impact_m,mixed_snow,moderate_aridity,mixed_storage,high_perm,medium
test,257,,0.423270375212298,0.2406026039114841,0.4703745416337572,,,0.3521727231662412,0.282583138601239,0.362592237980425,,,-3.724908027204091,-11.214103551726671,-2.8011919957016818,,0.423270375212298,0.4703745416337572,0.047104166421459204,,0.047104166421459204,-0.047104166421459204,,,,,m,G,4709181,2742680,54.409,3.98,2.15,0.54,0.63,0.27,0.869,0.0,0.67,0.34,0.067,0.06,-11.8,0.06,0.446,0.37,2.939,208.139,16.074,76.564,0,1,0.446,2.939,0.54,impact_m,snow_influenced,humid,low_storage,high_perm,small
test,273,,0.6091000025447348,0.4856818906593019,0.7221010535392902,,,0.5911916215270028,0.5019270171207841,0.6444077835544588,,,-8.549801127912305,-12.934294741925752,-4.835868369703293,,0.6091000025447348,0.7221010535392902,0.11300105099455537,,0.11300105099455537,-0.11300105099455537,,,,,m,G,4636495,2748106,233.334,4.59,2.15,0.47,0.67,0.24,0.6,0.022,0.97,0.47,0.048,0.08,-11.9,0.094,0.657,0.631,2.124,218.861,0.972,0.778,0,1,0.657,2.124,0.47,impact_m,snow_influenced,humid,mixed_storage,high_perm,medium
test,288,,0.6111027614875231,0.5254462959453967,0.7452695512883631,,,0.4121112009377332,0.4005131012888148,0.585108185191544,,,19.826482173747635,5.372580155984507,5.1574876680161,,0.6111027614875231,0.7452695512883631,0.13416678980084007,,0.13416678980084007,-0.13416678980084007,,,,,m,E,4659938,2798628,95.57,2.8,2.32,0.83,1.12,0.08,0.09,0.069,14.82,0.76,0.324,0.11,-15.0,0.19,0.762,0.743,0.969,181.944,0.944,0.0,0,1,0.762,0.969,0.83,impact_m,low_snow,dry,high_storage,low_perm,small
test,317,,0.3682209942022929,0.2458866380174896,0.6853810910012971,,,0.4463781878328567,0.3314464561130109,0.5098079784949505,,,13.598164405561,8.047658561237805,11.172460873101556,,0.3682209942022929,0.6853810910012971,0.3171600967990042,,0.3171600967990042,-0.3171600967990042,,,,,l,-,4713101,2801782,285.944,2.91,2.4,0.82,1.22,0.11,0.221,0.029,6.21,0.98,0.255,0.14,-12.8,0.151,0.583,0.551,1.735,172.25,5.361,20.361,0,0,0.583,1.735,0.82,near_natural,low_snow,dry,low_storage,mixed_perm,medium
test,344,,0.3328181153349028,0.1286482546160565,0.4833021872747091,,,0.3790248960955779,0.2231510374183034,0.3861051412992008,,,-12.756631774498048,-28.77636001049632,-13.3379954555658,,0.3328181153349028,0.4833021872747091,0.15048407193980629,,0.15048407193980629,-0.15048407193980629,,,,,l,-,4748886,2803543,53.931,2.33,2.52,1.08,1.37,0.1,0.425,0.046,4.5,0.86,0.183,0.13,-15.0,0.19,0.547,0.51,1.877,186.029,8.086,29.999,0,0,0.547,1.877,1.08,near_natural,low_snow,dry,low_storage,low_perm,small
test,347,,0.5680979847548381,0.4046222889977255,0.7174928355877646,,,0.4872268709660519,0.4000673564595527,0.5126344143866872,,,9.59416604849551,-3.0488516466508315,13.4844882203943,,0.5680979847548381,0.7174928355877646,0.14939485083292647,,0.14939485083292647,-0.14939485083292647,,,,,l,-,4767129,2811903,68.102,2.12,2.64,1.25,1.62,0.08,0.567,0.074,3.5,0.74,0.372,0.12,-15.0,0.19,0.622,0.611,2.111,190.688,5.156,43.219,0,0,0.622,2.111,1.25,near_natural,low_snow,dry,low_storage,low_perm,small
test,349,,0.4896440218689204,-0.0320747770429232,0.729714537673096,,,0.0864262814293108,-0.9249836234396434,0.5114029839318408,,,31.146352294765308,87.71128618427839,11.570903350780402,,0.4896440218689204,0.729714537673096,0.2400705158041756,,0.2400705158041756,-0.2400705158041756,,,,,m,B,4758259,2844420,212.854,1.84,2.6,1.41,1.74,0.07,0.109,0.059,7.84,1.16,0.203,0.16,-13.5,0.125,0.726,0.716,1.696,190.25,2.972,14.667,0,1,0.726,1.696,1.41,impact_m,low_snow,dry,mixed_storage,low_perm,medium
test,357,,0.2423458573342035,0.0423209534053453,0.646194456405264,,,0.300357749198186,0.1570502066657798,0.4798944953295746,,,-19.81923987206931,-35.67078869929005,-11.771148651702964,,0.2423458573342035,0.646194456405264,0.40384859907106047,,0.40384859907106047,-0.40384859907106047,,,,,l,-,4781048,2785909,180.405,2.35,2.54,1.08,1.34,0.1,0.782,0.037,2.26,0.52,0.383,0.08,-12.3,0.151,0.518,0.475,2.276,174.444,10.056,38.778,0,0,0.518,2.276,1.08,near_natural,low_snow,dry,low_storage,mixed_perm,medium
test,366,,0.413750255864223,0.4281036217395875,0.5219722139196705,,,0.3053934817874847,0.3032722924474667,0.407590089145905,,,5.177947143201593,-5.7415507631340725,2.6411686478476364,,0.4281036217395875,0.5219722139196705,0.10822195805544754,,0.09386859218008303,-0.09386859218008303,,,,,l,-,4761071,2768857,49.936,3.16,2.44,0.77,0.94,0.16,0.935,0.002,0.66,0.37,0.112,0.07,-11.8,0.06,0.759,0.762,0.981,183.611,1.028,0.0,0,0,0.759,0.981,0.77,near_natural,mixed_snow,moderate_aridity,high_storage,high_perm,small
test,367,,-0.090719523133256,-0.1794601106819817,0.1705187059849182,,,-0.0479920873548083,-0.099344939635634,0.2474994901619664,,,88.97007731292685,101.16625765659634,68.84916576194254,,-0.090719523133256,0.1705187059849182,0.2612382291181742,,0.2612382291181742,-0.2612382291181742,,,,,s,E,4771158,2770027,229.466,3.0,2.47,0.82,1.01,0.13,0.888,0.021,0.85,0.39,0.139,0.07,-11.8,0.06,0.697,0.705,2.328,194.357,2.857,64.637,0,1,0.697,2.328,0.82,impact_s,mixed_snow,dry,mixed_storage,high_perm,medium
test,370,,0.5372310851336606,0.551308416773272,0.6301720202898413,,,0.2867867326830173,0.3266833183452935,0.3218726082082472,,,4.5631796793597035,0.941259336998912,-3.806428027012593,,0.551308416773272,0.6301720202898413,0.09294093515618074,,0.07886360351656929,-0.07886360351656929,,,,,s,E,4793822,2778009,329.017,2.84,2.53,0.89,1.1,0.12,0.761,0.076,5.6,0.4,0.235,0.07,-11.9,0.087,0.786,0.797,1.215,182.361,0.694,0.0,0,1,0.786,1.215,0.89,impact_s,mixed_snow,dry,high_storage,high_perm,medium
test,387,,0.6393497184868124,0.5330537279452289,0.7776819482009169,,,0.5580740450473034,0.5197455181586121,0.7698435464402629,,,26.62252605726701,29.005456950705437,19.217770628693703,,0.6393497184868124,0.7776819482009169,0.13833222971410442,,0.13833222971410442,-0.13833222971410442,,,,,m,"A,K",4724333,2874166,1405.428,2.1,2.23,1.06,1.3,0.11,0.309,0.037,1.05,0.99,0.57,0.13,-13.6,0.023,0.588,0.551,2.332,169.167,7.25,32.25,0,1,0.588,2.332,1.06,impact_m,low_snow,dry,low_storage,low_perm,large
