model,split,ID,obs_q_mean,sim_q_mean,err_q_mean,abs_err_q_mean,obs_runoff_ratio,sim_runoff_ratio,err_runoff_ratio,abs_err_runoff_ratio,obs_fdc_slope,sim_fdc_slope,err_fdc_slope,abs_err_fdc_slope,obs_baseflow_index,sim_baseflow_index,err_baseflow_index,abs_err_baseflow_index,obs_hfd_mean,sim_hfd_mean,err_hfd_mean,abs_err_hfd_mean,obs_q05,sim_q05,err_q05,abs_err_q05,obs_q95,sim_q95,err_q95,abs_err_q95,obs_high_q_freq,sim_high_q_freq,err_high_q_freq,abs_err_high_q_freq,obs_high_q_dur,sim_high_q_dur,err_high_q_dur,abs_err_high_q_dur,obs_low_q_freq,sim_low_q_freq,err_low_q_freq,abs_err_low_q_freq,obs_low_q_dur,sim_low_q_dur,err_low_q_dur,abs_err_low_q_dur,obs_zero_q_freq,sim_zero_q_freq,err_zero_q_freq,abs_err_zero_q_freq
xgboost,val,14,5.33736769309282,3.1007836473026216,-2.2365840457901984,2.2365840457901984,1.1004586764409332,0.6393196917754472,-0.461138984665486,0.461138984665486,3.07293712648394,1.6808274003667096,-1.3921097261172306,1.3921097261172306,0.2703292361841999,0.6084468399352954,0.3381176037510954,0.3381176037510954,138.75,134.0,-4.75,4.75,0.5867084148727985,1.241284269173501,0.6545758543007029,0.6545758543007029,17.40342857142857,6.917013666566125,-10.486414904862446,10.486414904862446,0.0506502395619438,0.0506502395619438,0.0,0.0,1.4230769230769231,2.740740740740741,1.3176638176638178,1.3176638176638178,0.0506502395619438,0.0506502395619438,0.0,0.0,3.7,6.7272727272727275,3.0272727272727273,3.0272727272727273,0.0,0.0,0.0,0.0
xgboost,val,15,3.868342602582397,2.7371644489816513,-1.1311781536007457,1.1311781536007457,0.8121865073193405,0.5746874726899844,-0.237499034629356,0.237499034629356,1.9371578547423205,1.4496497309759182,-0.4875081237664023,0.4875081237664023,0.3055768940989125,0.6147098494097526,0.3091329553108401,0.3091329553108401,130.75,130.25,-0.5,0.5,0.5076610169491526,1.1973599092157303,0.689698892266578,0.689698892266578,12.637830508474575,5.924805554826667,-6.713024953647908,6.713024953647908,0.0506502395619438,0.0506502395619438,0.0,0.0,1.4230769230769231,2.642857142857143,1.2197802197802197,1.2197802197802197,0.0513347022587269,0.0506502395619438,-0.000684462696783,0.000684462696783,5.0,6.7272727272727275,1.7272727272727275,1.7272727272727275,0.0,0.0,0.0,0.0
xgboost,val,45,2.362914375046301,1.7802927824297885,-0.5826215926165126,0.5826215926165126,0.6733748740802094,0.5073414597052734,-0.1660334143749359,0.1660334143749359,1.6197909730874591,1.594571347930213,-0.0252196251572462,0.0252196251572462,0.5059175295086643,0.7682051499523311,0.2622876204436668,0.2622876204436668,157.5,152.25,-5.25,5.25,0.5148033302497687,0.8501151959900105,0.3353118657402418,0.3353118657402418,5.363873450508788,3.7346268235418454,-1.629246626966943,1.629246626966943,0.0506502395619438,0.0506502395619438,0.0,0.0,4.625,6.166666666666667,1.541666666666667,1.541666666666667,0.0506502395619438,0.0513347022587269,0.000684462696783,0.000684462696783,2.1142857142857143,5.769230769230769,3.654945054945055,3.654945054945055,0.0,0.0,0.0,0.0
xgboost,val,49,1.325772982798667,1.1407478488796678,-0.1850251339189992,0.1850251339189992,0.3227407329184197,0.2776989738057173,-0.0450417591127024,0.0450417591127024,2.542679581363075,2.940956182506921,0.3982766011438459,0.3982766011438459,0.5573048241470472,0.6831415510092327,0.1258367268621855,0.1258367268621855,153.5,161.0,7.5,7.5,0.2106885245901639,0.3536612166609989,0.1429726920708349,0.1429726920708349,4.634262295081967,2.8206150772231324,-1.813647217858835,1.813647217858835,0.0506502395619438,0.0506502395619438,0.0,0.0,4.625,4.352941176470588,-0.2720588235294121,0.2720588235294121,0.0506502395619438,0.0513347022587269,0.000684462696783,0.000684462696783,10.571428571428571,4.166666666666667,-6.404761904761904,6.404761904761904,0.0,0.0,0.0,0.0
xgboost,val,54,1.6112865928903608,1.6032854964402876,-0.0080010964500731,0.0080010964500731,0.4314229840746816,0.4292806855403359,-0.0021422985343457,0.0021422985343457,4.011257820397625,3.718800610633888,-0.2924572097637372,0.2924572097637372,0.6527375597139167,0.7055004867699746,0.0527629270560578,0.0527629270560578,178.75,168.75,-10.0,10.0,0.2455139056831922,0.4535009984365512,0.2079870927533589,0.2079870927533589,4.312686819830713,3.845824327015408,-0.4668624928153044,0.4668624928153044,0.0506502395619438,0.0506502395619438,0.0,0.0,3.363636363636364,3.8947368421052633,0.5311004784688995,0.5311004784688995,0.0506502395619438,0.0527036276522929,0.002053388090349,0.002053388090349,12.333333333333334,5.923076923076923,-6.410256410256411,6.410256410256411,0.0,0.0,0.0,0.0
xgboost,val,64,2.656030756762231,2.519535135630475,-0.1364956211317562,0.1364956211317562,0.6768698376279128,0.6420849358803898,-0.0347849017475229,0.0347849017475229,1.998650089059691,2.246848214935995,0.2481981258763042,0.2481981258763042,0.6499752577817781,0.7801873844095086,0.1302121266277305,0.1302121266277305,164.25,157.25,-7.0,7.0,0.804839593927822,1.1392855968269275,0.3344460028991055,0.3344460028991055,5.76712690700796,5.285715789622811,-0.4814111173851483,0.4814111173851483,0.0506502395619438,0.0506502395619438,0.0,0.0,6.7272727272727275,7.4,0.6727272727272728,0.6727272727272728,0.0506502395619438,0.0506502395619438,0.0,0.0,2.0555555555555554,4.933333333333334,2.877777777777778,2.877777777777778,0.0,0.0,0.0,0.0
xgboost,val,77,2.6711837818832542,2.5991386209000384,-0.0720451609832157,0.0720451609832157,0.644721022627981,0.6273320918552175,-0.0173889307727634,0.0173889307727634,1.9421324700938376,2.3686468946022683,0.4265144245084307,0.4265144245084307,0.7139326528188991,0.7759857016061902,0.0620530487872911,0.0620530487872911,162.25,157.0,-5.25,5.25,0.9565692948123972,1.073310612401706,0.1167413175893087,0.1167413175893087,5.565772165903716,5.437088119468837,-0.1286840464348788,0.1286840464348788,0.0506502395619438,0.0506502395619438,0.0,0.0,6.166666666666667,4.933333333333334,-1.2333333333333334,1.2333333333333334,0.0506502395619438,0.0506502395619438,0.0,0.0,2.5517241379310347,7.4,4.848275862068966,4.848275862068966,0.0,0.0,0.0,0.0
xgboost,val,78,0.5162002394860611,0.6361202785110127,0.1199200390249516,0.1199200390249516,0.1250551014708118,0.1541070303571292,0.0290519288863173,0.0290519288863173,2.6540548523051295,3.534430739744518,0.8803758874393885,0.8803758874393885,0.5330073375510131,0.6418803266198972,0.1088729890688841,0.1088729890688841,169.25,160.25,-9.0,9.0,0.0804611973392461,0.1462550667547524,0.0657938694155063,0.0657938694155063,1.3429356984478935,1.4215338037367944,0.0785981052889006,0.0785981052889006,0.0506502395619438,0.0506502395619438,0.0,0.0,2.3125,3.0833333333333335,0.7708333333333335,0.7708333333333335,0.0527036276522929,0.0506502395619438,-0.002053388090349,0.002053388090349,7.0,2.8461538461538463,-4.153846153846153,4.153846153846153,0.0,0.0,0.0,0.0
xgboost,val,83,3.744336344969198,3.217685056123893,-0.5266512888453061,0.5266512888453061,0.8337093182921821,0.7164457910476681,-0.1172635272445139,0.1172635272445139,2.8547750916257977,2.552790652056281,-0.3019844395695168,0.3019844395695168,0.6381854958503216,0.7049020609130047,0.066716565062683,0.066716565062683,160.0,154.5,-5.5,5.5,0.7452,0.9224985479315352,0.1772985479315351,0.1772985479315351,10.627200000000002,7.06853112429108,-3.558668875708922,3.558668875708922,0.0506502395619438,0.0506502395619438,0.0,0.0,5.285714285714286,3.0833333333333335,-2.202380952380952,2.202380952380952,0.0520191649555099,0.0506502395619438,-0.001368925393566,0.001368925393566,8.444444444444445,12.333333333333334,3.8888888888888897,3.8888888888888897,0.0,0.0,0.0,0.0
xgboost,val,87,3.6848717687555257,3.3737019361284464,-0.3111698326270793,0.3111698326270793,0.851474003769125,0.779571088317435,-0.0719029154516899,0.0719029154516899,1.5015473292223336,2.0824452464488936,0.58089791722656,0.58089791722656,0.5392711050872844,0.7738616219309274,0.234590516843643,0.234590516843643,149.0,153.0,4.0,4.0,1.2414228555768705,1.461871178291407,0.2204483227145366,0.2204483227145366,6.98461167443135,6.780077988594385,-0.2045336858369646,0.2045336858369646,0.0506502395619438,0.0506502395619438,0.0,0.0,1.761904761904762,4.625,2.863095238095238,2.863095238095238,0.0506502395619438,0.0506502395619438,0.0,0.0,1.7209302325581397,5.285714285714286,3.564784053156146,3.564784053156146,0.0,0.0,0.0,0.0
