model,epoch,epochs_max,learning_rate,train_loss,val_loss,best_epoch,best_val_loss,stale_epochs,batch_size,sample_count_train,sample_count_val,loss,grad_clip,cosine_schedule
transformer,1,6,0.00046818103339880425,0.42182862758636475,0.2605927256504695,1,0.2605927256504695,0,256,60000,60000,nse,1.0,True
transformer,2,6,0.00038125,0.22244890097607958,0.27766827818552653,1,0.2605927256504695,1,256,60000,60000,nse,1.0,True
transformer,3,6,0.0002625,0.19378413843347672,0.2219819130976995,3,0.2219819130976995,0,256,60000,60000,nse,1.0,True
transformer,4,6,0.00014375000000000005,0.1748329478058409,0.21364912677605946,4,0.21364912677605946,0,256,60000,60000,nse,1.0,True
transformer,5,6,5.681896660119581e-05,0.16065450754571467,0.2230732952038447,4,0.21364912677605946,1,256,60000,60000,nse,1.0,True
transformer,6,6,2.5e-05,0.14989379498552768,0.19936650036970774,6,0.19936650036970774,0,256,60000,60000,nse,1.0,True
