model,epoch,epochs_max,learning_rate,train_loss,val_loss,best_epoch,best_val_loss,stale_epochs,batch_size,sample_count_train,sample_count_val,loss,grad_clip,cosine_schedule
transformer,1,6,0.00046818103339880425,0.40294704170937234,0.2572719771385193,1,0.2572719771385193,0,256,60000,60000,nse,1.0,True
transformer,2,6,0.00038125,0.21972479243227777,0.23595674755573273,2,0.23595674755573273,0,256,60000,60000,nse,1.0,True
transformer,3,6,0.0002625,0.18781959604709705,0.22283737720648447,3,0.22283737720648447,0,256,60000,60000,nse,1.0,True
transformer,4,6,0.00014375000000000005,0.1714259517953751,0.21318776921431223,4,0.21318776921431223,0,256,60000,60000,nse,1.0,True
transformer,5,6,5.681896660119581e-05,0.15769063700386818,0.21082279507319132,5,0.21082279507319132,0,256,60000,60000,nse,1.0,True
transformer,6,6,2.5e-05,0.14806322331758257,0.19813908433914185,6,0.19813908433914185,0,256,60000,60000,nse,1.0,True
